Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,PlayerId,Team
Erasmo Ramirez ,26.9,21,1,0,4.54,1.33,14,29,7,4,20,0,1,0,4572 d,TB 
Chris Murphy ,59.7,52,3,0,4.82,1.47,32,61,26,8,30,5,3,0,45467 ,BOS 
Andrew Bellatti ,24.5,27,1,0,4.59,1.38,12,23,11,4,24,0,1,0,5774 d,PHI 
Mason Thompson ,45.7,38,2,1,4.66,1.46,24,46,21,5,44,0,3,0,44062 ,WSH 
Richard Bleier ,36.5,23,1,0,4.44,1.36,18,41,9,4,38,0,2,0,6349 d,WSH 
Chasen Shreve ,21.0,21,1,0,4.51,1.35,11,20,8,3,20,0,1,0,5536 d,TEX 
Tucker Davidson ,27.4,24,1,0,4.39,1.39,13,27,11,3,27,0,2,0,8478 d,BAL 
Kyle Nicolas ,30.7,32,1,0,4.54,1.41,15,28,15,4,30,0,1,0,43834 ,PIT 
Kolton Ingram ,23.0,23,1,0,4.30,1.41,11,21,11,3,22,0,1,0,46503 ,NYM 
Nick Nastrini ,58.6,57,3,0,5.03,1.45,33,56,29,10,15,11,4,0,45405 ,CWS 
Clayton Andrews ,19.4,21,1,0,4.30,1.40,9,17,10,3,21,0,1,0,8582 d,NYY 
Hayden Juenger ,15.9,16,1,0,4.31,1.34,8,15,6,2,17,0,1,0,45357 ,TOR 
Luis L. Ortiz ,99.9,77,5,0,4.84,1.49,54,105,44,14,27,18,7,0,44927 ,PIT 
Cooper Criswell ,49.0,38,2,0,4.83,1.40,26,55,14,7,28,4,3,0,44839 ,BOS 
Josh Walker ,13.0,13,1,0,4.15,1.33,6,12,5,2,14,0,1,0,45294 ,NYM 
Zack Kelly ,32.1,31,2,0,4.66,1.47,17,31,16,4,32,0,2,0,43849 ,BOS 
Luis Patino ,48.2,41,2,0,4.72,1.44,25,47,23,7,39,1,3,0,8238 d,SD 
Corey Kluber ,37.6,29,2,0,5.15,1.33,22,41,10,8,0,8,3,0,4122 d,"RP,SP) RET "
Yoendrys Gomez ,17.4,17,1,0,4.34,1.36,8,16,8,2,17,0,1,0,43698 ,NYY 
Trevor Brigden ,14.5,14,1,0,4.34,1.32,7,13,6,2,14,0,1,0,45612 ,TB 
Zach McAllister ,28.6,30,1,0,4.75,1.37,15,28,11,5,30,0,2,0,4123 d,RP) FA 
Owen White ,52.0,41,3,0,4.94,1.44,29,54,21,8,27,6,3,0,44901 ,TEX 
Matt Canterino ,19.4,19,1,0,4.47,1.36,10,18,9,3,4,4,1,0,38327 ,MIN 
Tyler Duffey ,29.9,27,1,0,4.49,1.40,15,29,13,4,28,0,1,0,5097 d,KC 
Andrew Vasquez ,20.6,20,1,0,4.27,1.41,10,19,10,2,21,0,1,0,8381 d,DET 
Mason Englert ,31.3,26,1,0,4.68,1.35,16,32,10,5,28,0,2,0,46135 ,DET 
Pierson Ohl ,13.1,10,1,0,4.43,1.24,6,14,2,2,13,0,1,0,46064 ,MIN 
Alex Speas ,32.4,37,1,0,4.50,1.46,16,28,19,4,32,0,3,0,7035 d,CWS 
Landon Knack ,15.8,14,1,0,4.40,1.32,8,16,5,2,14,0,1,0,43915 ,LAD 
Wes Parsons ,21.1,20,1,0,4.43,1.38,10,20,9,3,19,1,1,0,7995 d,TOR 
Mark Melancon ,27.3,19,2,1,4.56,1.47,14,30,11,3,28,0,2,0,3709 d,RP) FA 
Hogan Harris ,31.9,30,1,0,4.54,1.41,16,30,15,4,23,2,2,0,46489 ,OAK 
Wilking Rodriguez ,14.4,14,1,0,4.14,1.38,7,13,6,1,15,0,1,0,4082 d,STL 
Gus Varland ,34.0,32,2,0,4.79,1.45,18,34,15,5,33,0,2,0,44167 ,LAD 
Blayne Enlow ,8.9,9,1,0,3.99,1.29,4,9,3,1,4,0,1,0,7175 d,SF 
Thomas Szapucki ,11.0,13,1,0,4.07,1.38,5,10,6,1,6,0,1,0,39155 ,SF 
James Kaprielian ,44.9,38,2,0,4.95,1.40,25,44,19,7,9,8,3,0,6173 d,SP) FA 
Cade Povich ,18.0,18,1,0,4.42,1.38,9,17,8,3,7,3,1,0,46138 ,BAL 
Cade Horton ,19.9,18,1,0,4.60,1.34,10,19,7,3,4,4,1,0,46423 ,CHC 
Enoli Paredes ,13.7,16,1,0,4.12,1.43,6,11,9,1,15,0,1,0,8565 d,MIL 
German Marquez ,26.2,23,1,0,4.70,1.35,14,27,9,4,5,5,2,0,5893 d,COL 
Bryan Shaw ,53.8,47,2,1,4.78,1.46,29,53,26,8,53,0,2,0,4400 d,CWS 
Logan Gillaspie ,17.2,14,1,0,4.36,1.35,8,17,6,2,18,0,1,0,45020 ,SD 
Carson Seymour ,17.0,15,1,0,4.28,1.38,8,17,6,2,14,1,1,0,46715 ,SF 
Max Kranick ,17.7,14,1,0,4.37,1.35,9,18,6,3,18,0,1,0,43959 ,NYM 
Zach Brzykcy ,21.9,23,1,0,4.55,1.40,11,20,11,3,22,0,1,0,45269 ,WSH 
Austin Pruitt ,23.5,18,1,0,4.73,1.31,12,25,6,4,20,0,1,0,6566 d,TEX 
Calvin Faucher ,34.0,33,2,0,4.67,1.49,18,34,16,4,32,0,2,0,45017 ,MIA 
Michael Plassmeyer ,13.0,11,1,0,4.40,1.30,6,13,4,2,10,1,1,0,8082 d,PIT 
Andres Machado ,29.1,26,1,0,4.70,1.37,15,29,11,5,25,0,1,0,7322 d,RP) FA 
Janson Junk ,38.9,28,2,0,4.85,1.40,21,42,12,6,26,3,2,0,44817 ,MIL 
T.J. Brock ,11.2,12,1,0,4.32,1.34,5,10,5,1,12,0,1,0,46561 ,TOR 
Kris Bubic ,18.9,17,1,0,4.38,1.39,9,19,8,2,6,2,1,0,7933 d,KC 
Nick Mears ,55.7,59,3,0,4.88,1.52,30,53,32,8,54,0,3,0,43637 ,COL 
Bryce Jarvis ,41.8,36,2,0,4.72,1.46,22,42,19,6,32,2,2,0,43805 ,ARI 
Chase Hampton ,19.8,18,1,0,4.67,1.34,10,20,7,3,5,3,1,0,47326 ,NYY 
Caleb Kilian ,22.9,19,1,0,4.45,1.39,11,24,8,3,16,2,1,0,44815 ,CHC 
Cody Laweryson ,13.0,12,1,0,4.37,1.34,6,13,5,2,13,0,1,0,45078 ,MIN 
Kirby Snead ,20.0,18,1,0,4.30,1.42,10,20,8,2,20,0,1,0,8570 d,SEA 
Jackson Wolf ,20.8,18,1,0,4.58,1.36,11,21,8,3,15,1,1,0,45382 ,PIT 
Braxton Ashcraft ,19.3,16,1,0,4.46,1.37,10,19,7,3,17,1,1,0,47807 ,PIT 
Michael Rucker ,26.7,25,1,0,4.70,1.38,14,27,10,4,24,0,1,0,40930 ,PHI 
Matt Foster ,14.7,14,1,0,4.60,1.33,7,14,5,2,15,0,1,0,39149 ,CWS 
Carlos Rodriguez ,25.3,24,1,0,4.70,1.38,13,23,11,4,5,5,2,0,47297 ,MIL 
Guillermo Zuniga ,28.2,30,1,0,4.68,1.42,15,26,14,4,29,0,2,0,7510 d,LAA 
Devin Sweet ,12.7,12,1,0,4.48,1.33,6,12,4,2,12,0,1,0,45500 ,DET 
Brent Honeywell Jr. ,39.2,32,2,0,4.85,1.43,21,41,15,6,36,0,2,0,6004 d,PIT 
Victor Vodnik ,35.4,34,2,0,4.67,1.50,18,36,18,4,34,0,2,0,44332 ,COL 
Josh Fleming ,47.4,27,2,0,4.49,1.45,24,55,14,5,29,3,3,0,43974 ,PIT 
Francisco Perez ,11.1,11,1,0,4.13,1.39,5,9,6,1,8,0,1,0,44829 ,OAK 
Ryan Loutos ,30.0,25,1,0,4.43,1.43,15,30,12,4,30,0,1,0,46821 ,STL 
Colton Gordon ,9.0,9,1,0,4.30,1.31,4,8,3,1,9,0,0,0,46842 ,HOU 
Danny Duffy ,21.1,21,1,0,4.59,1.40,11,20,10,3,18,1,1,0,3259 d,TEX 
Cody Stashak ,44.0,40,1,0,4.83,1.39,24,44,17,7,44,0,1,0,25608 ,SF 
Ben Heller ,18.3,17,1,0,4.45,1.40,9,18,8,2,17,0,1,0,6450 d,PIT 
Kaleb Ort ,22.2,23,1,0,4.62,1.41,11,21,10,3,22,0,1,0,44246 ,BAL 
Max Castillo ,22.0,17,1,0,4.63,1.35,11,22,7,3,21,0,1,0,45489 ,PHI 
Darren McCaughan ,17.9,14,1,0,4.67,1.32,9,19,4,3,14,0,1,0,44218 ,MIA 
Matt Wisler ,9.3,8,1,0,4.23,1.31,4,9,4,1,8,1,1,0,5689 d,"SP,RP) FA "
David Festa ,19.4,17,1,0,4.48,1.39,10,19,8,2,4,4,1,0,46897 ,MIN 
Anthony Misiewicz ,16.6,15,1,0,4.56,1.36,8,17,6,3,17,0,1,0,7357 d,NYY 
Davis Daniel ,44.6,37,2,0,4.97,1.41,25,45,18,7,26,4,3,0,44327 ,LAA 
Chris Flexen ,102.2,77,5,0,5.07,1.45,58,112,37,18,26,17,7,0,6543 d,CWS 
Drew Pomeranz ,21.0,22,1,0,4.52,1.43,11,20,10,3,22,0,1,0,4411 d,LAA 
Zak Kent ,13.6,12,1,0,4.44,1.36,7,14,5,2,11,1,0,0,45175 ,TEX 
Ian Anderson ,17.1,16,1,0,4.46,1.40,8,17,7,2,9,2,1,0,6479 d,ATL 
Dylan Covey ,43.3,33,2,0,4.68,1.46,23,46,17,6,39,0,2,0,4999 d,PHI 
Jimmy Cordero ,7.2,7,1,0,4.38,1.26,4,6,3,1,6,0,0,0,5931 d,RP) FA 
Chayce McDermott ,24.6,26,1,0,4.59,1.44,13,22,13,4,15,2,1,0,45205 ,BAL 
Jose Ruiz ,20.1,20,1,0,4.63,1.40,10,19,9,3,18,0,1,0,6561 d,PHI 
Anthony Solometo ,19.0,16,1,0,4.40,1.41,9,19,8,2,19,0,1,0,44683 ,PIT 
Diego Castillo ,18.1,16,1,1,4.65,1.41,9,17,8,2,18,0,1,0,7847 d,TEX 
Nick Hernandez ,23.6,24,1,0,4.55,1.44,12,20,14,4,23,0,1,0,45635 ,SD 
Andre Jackson ,31.2,30,1,0,4.64,1.43,16,29,16,4,14,2,2,0,43948 ,"SP,RP) FA "
Hunter Stratton ,22.0,22,1,0,4.41,1.46,11,20,12,2,22,0,1,0,45464 ,PIT 
Yosver Zulueta ,20.9,21,1,0,4.45,1.45,10,19,11,3,20,0,1,0,44366 ,TOR 
Nick Nelson ,33.9,28,2,0,4.75,1.47,18,34,16,4,22,3,2,0,39283 ,PHI 
Stephen Kolek ,27.0,23,1,0,4.49,1.43,13,27,12,3,28,0,1,0,47038 ,SD 
Ryan Burr ,17.4,15,1,0,4.61,1.37,9,17,7,3,16,0,1,0,7306 d,PHI 
Ricky Vanasco ,19.1,20,1,0,4.47,1.45,10,18,10,3,19,0,1,0,45008 ,LAD 
Justin Bruihl ,12.3,10,1,0,4.31,1.38,6,12,5,2,13,0,1,0,44828 ,CIN 
Michael McGreevy ,19.8,13,1,0,4.42,1.38,10,22,6,3,7,3,1,0,44689 ,STL 
Mike Vasil ,12.3,11,1,0,4.59,1.34,6,12,5,2,3,3,1,0,7465 d,NYM 
Tommy Doyle ,22.6,23,1,0,4.71,1.41,12,22,10,4,22,0,1,0,43766 ,ATL 
Matt Krook ,18.6,19,1,0,4.25,1.49,9,17,11,2,18,0,1,0,4986 d,BAL 
Tim Hill ,53.3,34,2,1,4.74,1.44,28,59,18,7,56,0,3,0,8379 d,CWS 
Seth Johnson ,12.5,11,1,0,4.39,1.39,6,12,5,2,3,3,1,0,23841 ,BAL 
Joel Kuhnel ,19.5,15,1,0,4.61,1.37,10,21,6,3,18,0,1,0,29151 ,HOU 
Austin Pope ,14.9,14,1,0,4.42,1.42,7,15,6,2,15,0,1,0,7354012,ARI 
Jimmy Lambert ,54.1,52,2,2,5.01,1.47,30,53,26,10,52,0,3,0,8440 d,CWS 
Jhonathan Diaz ,13.7,11,1,0,4.26,1.42,6,14,6,1,9,0,1,0,44026 ,SEA 
Dennis Santana ,20.7,21,1,0,4.61,1.44,11,19,10,3,19,0,1,0,7410 d,NYY 
Adam Kloffenstein ,15.8,14,1,0,4.44,1.43,8,16,7,2,13,1,1,0,8326 d,STL 
Trevor Kelley ,16.7,14,1,0,4.71,1.37,9,17,6,3,16,0,1,0,10012 ,SEA 
Nabil Crismatt ,14.2,13,1,0,4.77,1.36,8,15,5,2,11,0,1,0,8454 d,LAD 
Wander Suero ,18.2,17,1,0,4.75,1.39,10,18,7,3,18,0,1,0,6126 d,HOU 
Jose Espada ,18.8,20,1,0,4.90,1.39,10,18,9,4,19,0,1,0,44990 ,"RP,SP) FA "
Mason Montgomery ,18.2,16,1,0,4.70,1.39,10,18,7,3,4,4,1,0,46140 ,TB 
Lucas Luetge ,15.5,14,1,0,4.52,1.42,8,16,6,2,14,0,1,0,4206 d,BOS 
Jacob Misiorowski ,24.3,27,1,0,4.60,1.48,12,21,15,3,17,2,1,0,46366 ,MIL 
Brendon Little ,18.5,16,1,0,4.31,1.47,9,19,9,2,18,0,1,0,7297 d,TOR 
Matt Festa ,15.1,16,0,0,4.24,1.32,7,13,7,2,15,0,0,0,8004 d,SD 
Dylan Dodd ,28.3,21,2,0,4.94,1.44,16,32,9,5,16,3,2,0,45237 ,ATL 
Shane Drohan ,23.0,21,1,0,4.59,1.44,12,22,11,3,18,0,1,0,43986 ,CWS 
Jonathan Heasley ,26.4,21,1,0,4.86,1.37,14,27,9,5,24,0,1,0,44158 ,BAL 
Jose Cruz ,23.2,23,1,0,4.22,1.54,11,20,16,1,23,0,1,0,46496 ,SF 
Spencer Arrighetti ,14.6,14,1,0,4.73,1.40,8,14,6,2,6,2,1,0,46837 ,HOU 
Chad Dallas ,12.0,10,1,0,4.43,1.42,6,12,5,2,12,0,1,0,45349 ,TOR 
Randy Dobnak ,14.0,11,1,0,4.30,1.45,7,15,5,1,12,0,1,0,28165 ,MIN 
Alex Reyes ,21.2,25,1,0,4.56,1.51,11,18,14,3,22,0,2,0,5232 d,"SP,RP) FA "
Dan Altavilla ,17.5,17,1,0,4.68,1.43,9,16,8,2,18,0,1,0,6490 d,KC 
Austin Warren ,18.1,16,1,0,4.55,1.44,9,18,8,2,18,0,1,0,44317 ,SF 
Ryder Ryan ,16.7,15,1,0,4.50,1.45,8,16,8,2,18,0,1,0,7305 d,PIT 
Zack Weiss ,23.8,26,1,0,4.74,1.46,13,23,12,4,23,0,1,0,6238 d,MIN 
Kade McClure ,17.3,14,1,0,4.67,1.40,9,18,6,2,17,0,1,0,44166 ,PIT 
DJ Herz ,16.8,18,1,0,4.60,1.47,9,15,10,2,15,1,1,0,44606 ,WSH 
Patrick Monteverde ,18.8,15,1,0,4.65,1.41,10,20,7,3,13,1,1,0,47877 ,MIA 
Steven Cruz ,43.3,44,2,0,4.70,1.54,23,40,27,5,42,0,2,0,45814 ,KC 
Jose Castillo ,7.2,7,1,0,4.35,1.44,3,7,3,1,7,0,0,0,7720 d,ARI 
Dinelson Lamet ,10.9,12,1,0,4.92,1.39,6,10,5,2,10,0,1,0,7091 d,LAD 
Cristian Mena ,25.1,22,1,0,4.70,1.43,13,26,10,3,11,3,1,0,46411 ,ARI 
Justin Slaten ,45.7,48,2,0,4.92,1.50,25,46,23,7,45,0,3,0,44581 ,BOS 
Albert Abreu ,14.2,14,1,0,4.60,1.45,7,13,8,2,9,0,1,0,6536 d,RP) FA 
Denyi Reyes ,26.3,20,1,0,4.88,1.37,14,28,8,4,19,1,1,0,8173 d,"RP,SP) FA "
Yonny Chirinos ,46.9,31,2,0,4.90,1.42,26,52,15,7,25,4,3,0,7665 d,MIA 
Roddery Munoz ,19.1,18,1,0,4.55,1.47,10,19,9,2,19,0,1,0,46490 ,MIA 
Cory Abbott ,21.3,21,1,0,4.86,1.42,12,20,10,4,13,2,1,0,43925 ,SEA 
Jordan Balazovic ,15.5,14,1,0,4.48,1.47,8,16,7,2,12,0,1,0,23365 ,MIN 
Enmanuel De Jesus ,18.0,15,1,0,4.36,1.49,9,19,8,2,15,0,1,0,8559 d,"RP,SP) FA "
Gerardo Reyes ,15.4,15,1,0,4.72,1.44,8,14,8,2,14,0,1,0,8165 d,OAK 
Mike Burrows ,9.0,8,1,0,4.60,1.42,5,9,4,1,7,1,0,0,45460 ,PIT 
Joan Adon ,61.1,52,2,0,4.87,1.46,33,62,27,8,39,5,4,0,43979 ,WSH 
Nick Wittgren ,24.7,19,1,0,4.83,1.39,13,26,8,4,25,0,1,0,5935 d,RP) FA 
Ronny Henriquez ,14.4,13,1,0,4.75,1.42,8,14,6,2,15,0,1,0,44897 ,MIN 
Joe Barlow ,12.9,11,1,0,4.73,1.41,7,13,5,2,14,0,1,0,43769 ,CWS 
Jonathan Bowlan ,17.5,14,1,0,4.69,1.42,9,19,6,3,15,2,2,0,43701 ,KC 
Erik Sabrowski ,11.5,12,1,0,4.57,1.49,6,11,6,1,12,0,1,0,45037 ,CLE 
Nick Frasso ,8.9,9,0,0,3.94,1.28,4,7,4,1,7,1,0,0,43907 ,LAD 
Gordon Graceffo ,15.2,11,1,0,4.72,1.40,8,16,6,2,3,3,1,0,46141 ,STL 
Michael Mercado ,11.8,11,1,0,4.77,1.43,6,12,5,2,10,1,1,0,7462 d,PHI 
Chad Smith ,14.2,14,1,0,4.52,1.50,7,13,8,2,12,0,1,0,44002 ,NYM 
Jaime Barria ,34.8,26,1,0,4.87,1.39,19,38,11,6,24,1,2,0,7880 d,CLE 
Heath Hembree ,8.7,9,1,0,4.96,1.41,5,8,4,2,9,0,1,0,4706 d,SEA 
Wily Peralta ,15.5,12,1,0,4.23,1.52,7,16,8,2,11,0,1,0,4017 d,PIT 
Joe Jacques ,24.7,19,1,0,4.50,1.47,12,26,10,3,23,0,1,0,46651 ,BOS 
Forrest Whitley ,27.4,28,1,0,4.77,1.47,15,26,15,4,27,0,2,0,6420 d,HOU 
Garrett Hill ,17.6,16,1,0,4.63,1.47,9,17,9,2,16,0,1,0,45086 ,DET 
Chase Lee ,9.8,10,0,0,3.67,1.39,4,10,4,1,12,0,0,0,45645 ,TEX 
Evan Justice ,34.8,39,2,0,4.86,1.56,19,32,23,4,36,0,2,0,48208 ,COL 
Rony Garcia ,12.4,11,1,0,4.99,1.39,7,12,5,2,8,1,1,0,40922 ,"SP,RP) FA "
Antoine Kelly ,23.9,24,1,0,4.72,1.48,13,23,13,3,21,1,1,0,43706 ,TEX 
Matt Bowman ,23.0,19,1,0,4.59,1.47,12,23,11,3,23,0,1,0,5945 d,MIN 
Duane Underwood Jr. ,16.4,13,1,0,4.79,1.42,9,17,6,2,14,0,1,0,6017 d,NYY 
Jared Shuster ,45.9,34,2,0,5.01,1.43,26,47,18,8,16,7,3,0,43875 ,CWS 
Amos Willingham ,35.8,27,2,0,5.06,1.44,20,39,13,6,35,0,2,0,47979 ,WSH 
Richard Fitts ,7.5,6,1,0,4.73,1.43,4,8,2,1,2,1,0,0,45322 ,BOS 
Tanner Burns ,17.0,15,1,0,4.70,1.46,9,17,8,2,17,0,1,0,7493 d,CLE 
Reed Garrett ,16.5,15,1,0,4.68,1.47,9,17,8,2,16,0,1,0,8189 d,NYM 
Devin Smeltzer ,14.9,11,1,0,4.79,1.41,8,16,5,3,9,1,1,0,8039 d,MIA 
Bryan Mata ,58.9,54,3,0,4.79,1.55,31,58,33,7,43,4,4,0,7549 d,BOS 
McKinley Moore ,20.1,22,1,0,4.64,1.52,10,18,13,2,20,0,1,0,45062 ,NYY 
Tyler Samaniego ,17.9,15,1,0,4.52,1.49,9,18,9,2,19,0,1,0,47356 ,PIT 
Justin Yeager ,17.2,18,1,0,4.69,1.50,9,16,10,3,18,0,1,0,46757 ,MIL 
Jacob Barnes ,17.9,14,1,0,4.80,1.42,10,19,6,3,16,0,1,0,5886 d,WSH 
Nick Avila ,9.9,8,1,0,4.54,1.48,5,11,4,1,11,0,1,0,45570 ,SF 
Shane Greene ,20.7,20,1,1,4.88,1.49,11,20,10,3,19,0,1,0,5414 d,TEX 
Andre Granillo ,19.4,18,1,0,4.70,1.48,10,19,10,3,19,0,1,0,46818 ,STL 
Randy Rodriguez ,20.8,21,1,0,4.64,1.51,11,19,13,2,20,0,1,0,45022 ,SF 
Danny Young ,9.7,10,0,0,3.84,1.39,4,9,5,1,11,0,0,0,10197 ,NYM 
Bailey Horn ,12.5,12,1,0,4.71,1.49,7,12,6,2,12,0,1,0,44800 ,CWS 
Nicholas Padilla ,16.7,16,1,0,4.41,1.55,8,16,10,2,15,0,1,0,46464 ,CWS 
