Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,PlayerId,Team
Casey Mize ,105.3,79,5,0,4.57,1.32,53,107,31,15,20,20,7,1,7399 d,DET 
Graham Ashcraft ,150.6,119,8,0,4.69,1.40,78,158,52,21,27,27,9,0,44328 ,CIN 
Matt Manning ,113.5,84,6,0,4.64,1.34,59,115,38,16,25,22,8,0,6421 d,DET 
Josh Winckowski ,82.8,74,4,1,4.21,1.37,39,84,29,10,65,3,4,0,44147 ,BOS 
Wandy Peralta ,56.9,54,3,1,3.81,1.33,24,50,25,6,58,0,3,0,6501 d,SD 
Emilio Pagan ,65.3,69,3,2,4.47,1.27,32,59,23,12,65,0,4,0,7143 d,CIN 
Lucas Erceg ,65.0,74,3,5,4.01,1.42,29,55,37,6,64,0,4,0,6932 d,OAK 
Scott McGough ,58.6,64,3,2,4.13,1.32,27,54,24,8,57,0,3,0,5826 d,ARI 
Brooks Raley ,58.9,64,2,2,4.00,1.30,26,53,24,7,63,0,3,0,5362 d,NYM 
Tommy Kahnle ,49.7,56,2,1,3.92,1.25,22,42,21,7,50,0,2,0,5382 d,NYY 
Ryne Stanek ,57.7,64,3,1,4.09,1.32,26,49,27,8,59,0,3,0,4943 d,SEA 
Trevor Richards ,55.7,70,2,0,4.12,1.27,26,46,24,8,51,0,3,0,7242 d,TOR 
Adrian Houser ,125.2,92,7,0,4.49,1.41,63,129,48,15,27,22,8,0,5857 d,NYM 
Jay Jackson ,48.1,51,3,0,4.08,1.24,22,44,16,7,46,0,2,0,5852 d,MIN 
Dylan Lee ,39.4,41,3,0,3.80,1.21,17,37,11,6,40,0,2,0,8426 d,ATL 
Luke Jackson ,57.9,62,3,1,4.00,1.34,26,53,24,7,57,0,3,0,5646 d,SF 
Robbie Ray ,52.3,57,3,0,4.16,1.27,24,48,18,8,12,9,3,0,5484 d,SF 
Jose Soriano ,63.5,74,3,0,4.00,1.38,28,54,34,7,57,1,3,0,7899 d,LAA 
Josiah Gray ,166.2,154,8,0,4.86,1.41,90,159,75,29,30,30,12,0,8218 d,WSH 
Ryan Borucki ,56.4,51,3,0,4.07,1.28,26,52,20,7,56,0,3,0,6591 d,PIT 
Javier Assad ,96.2,80,5,0,4.42,1.38,47,96,37,13,41,12,5,0,45824 ,CHC 
Joe Mantiply ,55.4,47,3,0,3.95,1.29,24,57,15,6,54,0,3,0,6502 d,ARI 
Ryan Yarbrough ,64.0,51,4,0,4.48,1.26,32,67,14,10,36,4,3,0,6719 d,LAD 
Bailey Falter ,87.0,68,4,0,4.51,1.31,44,91,23,13,47,10,5,0,44073 ,PIT 
Roansy Contreras ,89.0,80,4,0,4.51,1.34,45,86,33,12,42,11,5,0,44067 ,PIT 
Kirby Yates ,61.4,73,3,2,4.33,1.35,30,51,31,9,61,0,4,0,5217 d,TEX 
James Karinchak ,48.1,65,2,0,3.93,1.31,21,36,27,6,49,0,3,0,9938 d,CLE 
Blake Treinen ,45.9,46,3,0,3.97,1.27,20,42,16,6,46,0,2,0,5473 d,LAD 
Justin Lawrence ,65.3,67,3,16,4.51,1.47,33,63,33,7,66,0,4,0,8169 d,COL 
Chris Devenski ,57.7,56,3,0,4.40,1.25,28,55,17,9,53,1,3,0,6318 d,TB 
Cody Bradford ,69.7,60,4,0,4.58,1.28,35,71,18,12,39,7,4,0,45173 ,TEX 
Anthony Bender ,50.5,52,2,2,4.02,1.28,23,46,19,6,50,0,3,0,44091 ,MIA 
Drew Smith ,58.7,62,3,1,4.31,1.31,28,52,25,9,58,0,4,0,7141 d,NYM 
Sawyer Gipson-Long ,59.2,56,3,0,4.29,1.28,28,58,18,8,27,7,4,0,45077 ,DET 
Rafael Montero ,61.2,66,3,0,4.25,1.33,29,57,24,8,60,0,3,0,4763 d,HOU 
Miguel Castro ,60.3,60,3,2,4.18,1.35,28,55,27,7,62,0,3,0,5695 d,ARI 
Tyler Mahle ,45.0,46,3,0,4.15,1.25,21,41,15,7,16,7,3,0,6637 d,TEX 
Luis Garcia ,60.8,58,3,0,4.09,1.34,28,59,22,7,61,0,3,0,5146 d,LAA 
Max Meyer ,80.3,73,4,0,4.37,1.37,39,79,31,10,16,16,5,0,43836 ,MIA 
Ryan Thompson ,57.1,48,3,0,4.05,1.31,26,56,19,6,55,0,3,0,8201 d,ARI 
Scott Alexander ,51.2,37,3,0,3.84,1.30,22,52,15,4,53,0,3,0,5838 d,OAK 
Steven Wilson ,54.3,59,2,1,4.22,1.28,25,45,25,8,54,0,3,0,44195 ,SD 
Victor Gonzalez ,52.0,50,3,0,3.97,1.33,23,48,21,6,52,0,3,0,36677 ,NYY 
Nate Pearson ,45.4,50,3,0,4.10,1.29,21,38,20,6,43,0,2,0,7261 d,TOR 
Justin Topa ,58.5,50,3,1,4.09,1.33,27,59,19,6,59,0,3,0,44009 ,MIN 
Trevor Gott ,59.2,57,2,3,4.22,1.31,28,56,21,7,60,0,4,0,5089 d,OAK 
Hayden Wesneski ,58.6,55,3,0,4.32,1.29,28,56,20,9,28,6,3,0,44900 ,CHC 
Dany Jimenez ,56.4,63,2,5,4.20,1.37,26,47,30,8,57,0,4,0,40917 ,OAK 
Bennett Sousa ,51.9,54,3,0,4.15,1.32,24,48,21,7,51,0,2,0,43928 ,HOU 
Matt Moore ,58.1,62,3,1,4.25,1.35,27,53,25,8,53,0,3,0,3735 d,LAA 
Tayler Saucedo ,56.8,54,3,0,4.04,1.35,25,53,24,6,59,0,3,0,44658 ,SEA 
Lucas Giolito ,69.5,72,4,0,4.60,1.34,36,67,26,11,13,12,4,0,4723 d,BOS 
Andrew Saalfrank ,57.1,59,3,0,3.85,1.41,24,52,29,5,59,0,3,0,47257 ,ARI 
Dauri Moreta ,35.3,40,2,0,3.83,1.20,15,29,13,4,35,0,2,0,44325 ,PIT 
Michael Tonkin ,53.0,54,3,0,4.37,1.28,26,48,19,8,50,0,3,0,5364 d,NYM 
Nick Robertson ,44.4,46,2,0,3.88,1.27,19,40,16,5,42,0,2,0,44205 ,STL 
Kyle Nelson ,48.1,51,3,0,4.09,1.32,22,44,19,6,51,0,3,0,43931 ,ARI 
Bowden Francis ,58.9,58,3,0,4.47,1.28,29,54,21,10,38,4,3,0,44015 ,TOR 
Colin Holderman ,60.7,58,2,1,4.04,1.34,27,56,25,6,60,0,3,0,45621 ,PIT 
Tom Cosgrove ,55.5,55,2,0,4.03,1.31,25,49,24,7,55,0,3,0,45722 ,SD 
Isaiah Campbell ,52.1,50,4,1,4.21,1.37,24,50,21,6,51,0,3,0,38329 ,BOS 
Woo-Suk Go ,60.1,68,2,2,4.13,1.37,28,53,30,7,60,0,3,0,48284 ,SD 
Sixto Sanchez ,42.0,40,2,0,3.77,1.26,18,40,13,4,38,1,2,0,6981 d,MIA 
Erick Fedde ,138.5,116,7,0,4.88,1.39,75,143,50,23,26,26,10,0,6029 d,CWS 
Connor Brogdon ,52.1,53,3,0,4.27,1.31,25,48,20,8,51,0,2,0,8569 d,PHI 
Trevor Bauer ,43.5,46,2,0,4.20,1.22,20,38,15,7,8,8,3,0,4394 d,SP) FA 
Nick Anderson ,52.7,48,3,1,4.32,1.30,25,53,16,8,53,0,3,0,8164 d,KC 
Matthew Liberatore ,64.0,56,4,0,4.31,1.37,31,63,25,8,36,7,4,0,7459 d,STL 
Kody Funderburk ,41.5,44,2,0,3.66,1.32,17,37,18,4,40,0,2,0,45523 ,MIN 
Michael Grove ,48.3,51,3,0,4.36,1.29,23,47,15,8,37,3,2,0,43947 ,LAD 
Ricky Tiedemann ,45.0,50,2,0,3.95,1.31,20,39,20,6,13,8,3,0,45344 ,TOR 
Chris Stratton ,66.0,61,3,0,4.32,1.35,32,65,24,8,62,0,3,0,4794 d,KC 
Alex Faedo ,49.8,49,2,0,4.29,1.25,24,47,16,7,44,1,3,0,6793 d,DET 
Shelby Miller ,55.0,57,3,1,4.33,1.35,26,48,26,7,54,0,3,0,3934 d,DET 
Tyler Alexander ,51.9,45,3,0,4.47,1.26,26,53,13,8,39,3,3,0,8681 d,TB 
Luke Little ,41.2,51,2,0,3.70,1.37,17,33,23,4,43,0,2,0,44602 ,CHC 
Martin Perez ,140.9,100,7,0,4.56,1.44,71,151,52,17,25,25,9,0,3501 d,PIT 
Dylan Floro ,49.1,44,3,1,4.19,1.33,23,50,15,5,51,0,3,0,6430 d,WSH 
Cionel Perez ,55.9,52,3,0,3.96,1.40,25,52,26,5,59,0,3,0,6631 d,BAL 
Zack Greinke ,91.9,61,5,0,4.69,1.34,48,102,20,15,18,18,6,0,4032 d,SP) FA 
Jesse Chavez ,55.5,55,2,1,4.19,1.33,26,54,20,8,55,0,3,0,3505 d,CWS 
Ronel Blanco ,64.6,67,4,0,4.48,1.39,32,60,30,10,53,2,3,0,44184 ,HOU 
Jacob Webb ,57.1,58,3,0,4.33,1.35,27,52,25,8,56,0,3,0,8371 d,BAL 
Tylor Megill ,94.4,84,5,0,4.65,1.40,49,96,36,14,36,14,6,0,44185 ,NYM 
J.P. Feyereisen ,45.8,46,3,0,4.22,1.32,21,40,20,7,45,0,2,0,6449 d,LAD 
Taylor Clarke ,57.9,59,3,0,4.45,1.33,29,57,20,10,55,0,4,0,7494 d,MIL 
Ron Marinaccio ,53.6,60,3,0,4.33,1.36,26,45,28,7,52,0,3,0,45015 ,NYY 
Jake Diekman ,57.2,69,3,0,4.15,1.43,26,47,35,7,59,0,3,0,4268 d,NYM 
Matt Waldron ,97.8,76,5,0,4.79,1.35,52,101,31,16,18,17,6,0,45496 ,SD 
Keegan Akin ,42.3,44,2,0,4.04,1.28,19,40,14,5,37,0,2,0,39140 ,BAL 
Tim Herrin ,43.7,46,2,0,3.87,1.33,19,39,19,5,43,0,2,0,45689 ,CLE 
Ryne Nelson ,119.2,88,6,0,4.78,1.38,63,125,39,19,31,20,7,0,38389 ,ARI 
Mike Baumann ,52.1,50,3,0,4.16,1.36,24,48,23,6,44,0,3,1,43719 ,BAL 
Beau Brieske ,55.0,48,2,0,4.22,1.29,26,53,18,7,52,1,3,0,45085 ,DET 
Genesis Cabrera ,57.0,57,3,0,4.30,1.36,27,52,25,8,57,0,3,0,8037 d,TOR 
Trent Thornton ,54.8,48,3,0,4.28,1.33,26,54,19,8,50,0,3,0,7635 d,SEA 
Lucas Sims ,60.2,71,3,2,4.64,1.37,31,50,32,9,61,0,4,0,4320 d,CIN 
John King ,54.5,37,3,0,3.91,1.37,24,59,16,5,48,0,3,0,43998 ,STL 
Eduard Bazardo ,37.2,36,2,0,4.01,1.24,17,35,12,5,34,0,2,0,44068 ,SEA 
Seth Martinez ,49.0,49,2,0,4.15,1.31,23,45,19,6,47,0,2,0,44186 ,HOU 
Bryan Baker ,43.3,46,2,0,4.00,1.32,19,37,20,5,43,0,2,0,43674 ,BAL 
Phil Bickford ,49.5,54,2,0,4.33,1.30,24,43,21,7,49,0,3,0,4957 d,NYM 
Jose Cuas ,58.4,58,3,0,4.19,1.40,27,55,26,7,60,0,3,0,8002 d,CHC 
Robert Garcia ,58.5,61,3,0,4.30,1.39,28,54,28,7,55,0,3,0,47023 ,WSH 
Grant Anderson ,52.4,52,3,0,4.34,1.35,25,50,21,7,47,0,2,0,45646 ,TEX 
Sam Moll ,57.7,61,2,0,4.17,1.37,27,52,28,7,57,0,3,0,5057 d,CIN 
Ryan Fernandez ,41.4,36,3,0,4.07,1.33,19,41,14,5,41,0,2,0,45889 ,STL 
Ben Joyce ,48.2,57,2,2,4.21,1.38,23,41,26,6,50,0,3,0,46588 ,LAA 
Bryse Wilson ,65.1,51,3,0,4.49,1.32,32,67,18,10,53,1,3,0,7397 d,MIL 
Emerson Hancock ,69.3,55,4,0,4.61,1.35,36,69,25,10,30,10,4,0,43825 ,SEA 
Brennan Bernardino ,56.0,57,2,0,4.14,1.37,26,54,22,7,58,0,2,0,46244 ,BOS 
Carmen Mlodzinski ,58.0,53,3,1,4.28,1.39,28,56,25,7,56,0,4,0,43808 ,PIT 
Ben Brown ,40.2,43,2,0,4.07,1.32,18,36,17,5,27,3,2,0,8573 d,CHC 
Tanner Banks ,51.1,45,2,0,4.30,1.30,24,52,14,8,47,1,3,0,8580 d,CWS 
Dillon Tate ,55.3,43,2,1,4.31,1.31,26,55,18,6,53,0,3,0,6013 d,BAL 
Marc Church ,51.0,53,4,0,4.47,1.41,25,48,24,7,50,0,3,0,45178 ,TEX 
Michael Fulmer ,36.6,38,2,0,4.02,1.30,16,33,15,4,33,0,2,0,5878 d,BOS 
Jared Jones ,86.4,76,5,0,4.72,1.41,45,86,36,12,19,16,6,0,43901 ,PIT 
Tyler Kinley ,60.4,60,2,8,4.75,1.38,32,60,23,9,61,0,3,0,7371 d,COL 
Elvis Peguero ,51.2,47,2,0,4.18,1.34,24,48,20,6,51,0,3,0,44818 ,MIL 
Ben Lively ,59.1,52,3,0,4.52,1.34,30,60,19,9,40,3,4,0,5211 d,CLE 
Brent Suter ,67.5,56,3,1,4.38,1.39,33,69,25,9,63,0,4,0,6482 d,CIN 
Bryan Hudson ,37.5,40,2,0,3.94,1.34,16,34,17,4,35,0,2,0,7396 d,MIL 
Joe Boyle ,97.3,107,5,0,4.50,1.51,49,82,66,11,26,17,7,0,44486 ,OAK 
Kyle Hurt ,44.2,54,3,0,4.26,1.42,21,37,26,5,37,2,2,1,43985 ,LAD 
Daysbel Hernandez ,46.1,52,3,0,4.31,1.40,22,41,24,6,47,0,3,0,44330 ,ATL 
Andre Pallante ,61.7,45,3,0,3.99,1.43,27,64,25,5,58,0,3,0,45747 ,STL 
Jordan Weems ,62.8,65,3,0,4.56,1.38,32,57,29,9,59,0,3,0,39899 ,WSH 
Yency Almonte ,49.2,51,2,0,4.25,1.35,23,44,22,6,48,0,2,0,5681 d,CHC 
Ken Waldichuk ,60.1,58,3,0,4.46,1.38,30,56,26,8,24,9,4,0,44904 ,OAK 
Cade Smith ,40.3,46,2,0,4.12,1.35,18,35,19,5,40,0,2,0,45654 ,CLE 
Scott Effross ,32.7,30,2,0,4.02,1.26,15,32,9,4,32,0,1,0,44840 ,NYY 
Yariel Rodriguez ,65.2,64,3,0,4.45,1.40,32,61,30,9,41,5,3,0,48332 ,TOR 
Mitch Spence ,54.2,44,2,0,4.24,1.33,26,55,17,6,35,4,3,0,45318 ,OAK 
Jake Latz ,43.7,47,2,0,4.18,1.35,20,39,20,6,41,0,2,0,44337 ,TEX 
Jorge Lopez ,55.4,53,2,1,4.39,1.35,27,54,21,7,51,0,3,0,5858 d,NYM 
Huascar Ynoa ,49.1,50,3,0,4.49,1.36,24,47,19,7,25,5,3,0,8372 d,ATL 
Jose Hernandez ,50.5,55,2,0,4.27,1.37,24,46,23,7,50,0,3,0,46649 ,PIT 
Zach Jackson ,45.2,53,2,0,4.09,1.40,21,38,26,5,46,0,3,0,8475 d,OAK 
Zack Thompson ,58.6,56,3,0,4.32,1.41,28,56,27,7,32,6,3,0,20342 ,STL 
Cade Cavalli ,51.5,50,3,0,4.39,1.38,25,48,24,6,20,8,3,0,43871 ,WSH 
Gavin Stone ,45.7,45,3,0,4.47,1.35,23,45,17,7,27,4,2,0,44899 ,LAD 
JT Chargois ,56.9,51,2,1,4.28,1.37,27,54,24,7,58,0,2,0,5881 d,MIA 
Jordan Leasure ,51.5,54,2,3,4.46,1.38,26,47,24,8,51,0,3,0,47411 ,CWS 
Will Dion ,20.6,20,3,0,3.70,1.30,8,20,7,2,12,2,3,0,45055 ,CLE 
Greg Weissert ,48.3,51,3,0,4.36,1.40,23,45,23,6,47,0,2,0,10611 ,BOS 
Jorge Alcala ,43.4,44,2,0,4.36,1.31,21,40,17,6,40,0,2,0,32878 ,MIN 
Tanner Rainey ,56.0,64,2,4,4.61,1.40,29,49,30,9,56,0,3,0,7886 d,WSH 
Adrian Morejon ,43.8,42,2,0,4.25,1.33,21,41,17,6,37,1,2,0,25391 ,SD 
Tristan Beck ,62.8,52,3,0,4.53,1.36,32,65,21,8,23,8,4,0,6996 d,SF 
Ian Gibaut ,58.7,59,3,0,4.48,1.40,29,57,25,8,57,0,4,0,7360 d,CIN 
Ray Kerr ,41.9,48,2,0,4.07,1.40,19,38,21,5,41,0,2,0,44996 ,ATL 
AJ Smith-Shawver ,56.4,58,3,0,4.59,1.38,29,52,26,9,24,8,3,0,45241 ,ATL 
Shintaro Fujinami ,61.9,68,3,0,4.53,1.42,31,54,34,7,59,0,4,0,6976 d,NYM 
Brandon Bielak ,52.8,46,3,0,4.31,1.40,25,52,22,7,43,1,3,0,8436 d,HOU 
Parker Mushinski ,32.1,32,2,0,3.95,1.33,14,30,12,4,32,0,1,0,45474 ,HOU 
Austin Voth ,54.8,52,2,1,4.50,1.35,27,54,19,9,41,3,3,0,6137 d,SEA 
Huascar Brazoban ,46.6,51,2,0,4.19,1.40,22,42,23,5,45,0,3,0,45492 ,MIA 
Prelander Berroa ,40.8,48,2,1,4.19,1.41,19,34,24,5,40,0,2,0,26966 ,CWS 
Daniel Palencia ,47.3,52,2,0,4.32,1.38,23,42,23,6,46,0,2,0,44792 ,CHC 
Paul Skenes ,57.8,50,2,0,4.50,1.33,29,54,22,7,12,12,3,0,47239 ,PIT 
Tyler Matzek ,50.6,53,3,0,4.32,1.44,24,45,28,6,50,0,2,0,4749 d,ATL 
Miguel Diaz ,47.7,46,2,0,4.25,1.37,23,45,20,6,43,0,2,0,6625 d,DET 
Sean Reid-Foley ,47.0,58,2,0,4.32,1.41,23,40,27,6,44,0,2,0,6478 d,NYM 
Alek Jacob ,30.4,29,2,0,4.16,1.28,14,28,11,4,30,0,1,0,46893 ,SD 
Joey Wentz ,61.5,59,3,0,4.61,1.39,31,60,26,9,52,3,4,0,6418 d,DET 
Mitch White ,52.9,48,2,0,4.42,1.35,26,52,19,7,44,2,2,0,7132 d,TOR 
Collin McHugh ,40.0,36,2,0,4.25,1.33,19,40,13,5,33,0,1,0,4601 d,RP) RET 
Manuel Rodriguez ,31.8,33,2,0,4.02,1.35,14,29,14,4,32,0,1,0,39241 ,TB 
Luke Weaver ,66.5,62,3,0,4.77,1.36,35,69,21,11,45,5,3,0,6196 d,NYY 
Cody Morris ,36.3,40,2,0,4.21,1.36,17,33,16,5,34,0,1,0,44886 ,NYY 
Xzavion Curry ,57.1,46,3,0,4.67,1.34,30,58,18,9,40,3,3,0,44893 ,CLE 
Thyago Vieira ,29.2,32,2,0,4.17,1.31,14,26,12,4,27,0,2,0,6553 d,MIL 
Nick Vespi ,32.8,30,2,0,4.11,1.32,15,32,11,4,30,0,1,0,45486 ,BAL 
Hyun Jin Ryu ,32.4,24,3,0,4.21,1.35,15,36,8,5,13,5,3,0,4641 d,SP) FA 
Allan Winans ,24.2,22,2,0,3.98,1.26,11,23,7,3,21,1,1,0,45675 ,ATL 
Ty Adcock ,28.9,25,1,0,4.08,1.19,13,27,7,4,28,0,1,0,44299 ,SEA 
Jose Suarez ,66.1,60,3,0,4.63,1.39,34,66,27,10,35,7,4,0,7919 d,LAA 
Kai-Wei Teng ,58.7,60,3,0,4.51,1.43,29,55,29,7,33,6,4,0,26945 ,SF 
Josh Staumont ,38.9,45,2,0,4.31,1.38,19,32,21,5,39,0,2,0,6686 d,MIN 
Anthony Bass ,26.3,26,2,0,4.08,1.29,12,25,9,4,27,0,1,0,4438 d,RP) FA 
Peter Strzelecki ,35.0,35,2,0,4.28,1.33,17,33,14,4,35,0,2,0,46153 ,ARI 
Spencer Howard ,34.3,36,2,0,4.36,1.32,17,32,13,5,32,0,2,0,8287 d,SF 
Jake Bird ,66.7,57,3,1,4.46,1.43,33,69,26,7,64,0,3,0,45396 ,COL 
Cole Sands ,33.9,34,2,0,4.26,1.33,16,32,13,4,31,0,2,0,6835 d,MIN 
Buck Farmer ,61.7,63,3,0,4.74,1.39,33,58,28,10,61,0,4,0,5031 d,CIN 
Slade Cecconi ,44.2,37,2,0,4.52,1.30,22,46,12,7,25,4,2,0,7270 d,ARI 
Aaron Loup ,42.1,38,2,0,4.21,1.37,20,43,15,5,44,0,2,0,4509 d,RP) FA 
Jose A. Ferrer ,51.1,42,2,0,4.29,1.37,24,51,19,6,52,0,3,0,46493 ,WSH 
Clayton Beeter ,48.4,50,3,0,4.60,1.40,25,44,23,8,25,6,3,0,43817 ,NYY 
Drew Carlton ,23.6,22,1,0,3.84,1.19,10,22,6,3,23,0,1,0,44164 ,SD 
Joey Lucchesi ,49.1,38,3,0,4.46,1.38,24,50,18,6,19,7,3,0,7444 d,NYM 
Michael Kelly ,49.4,51,2,0,4.31,1.41,24,46,24,6,47,0,3,0,7095 d,OAK 
Riley O'Brien ,47.5,48,2,0,4.21,1.42,22,43,24,5,47,0,2,0,8620 d,STL 
Luis Medina ,112.5,106,5,0,4.67,1.48,58,107,59,14,26,21,8,0,39252 ,OAK 
Ethan Small ,49.6,51,2,0,4.22,1.43,23,46,25,6,47,0,2,0,23991 ,SF 
Anthony Maldonado ,22.8,24,2,0,4.05,1.29,10,21,9,3,23,0,1,0,47272 ,MIA 
Jose Cisnero ,51.1,55,2,0,4.45,1.40,25,48,24,7,53,0,3,0,4836 d,LAA 
Quinn Priester ,81.2,65,4,0,4.63,1.43,42,83,33,9,27,13,5,0,23367 ,PIT 
Dominic Leone ,48.7,50,2,2,4.59,1.39,25,46,22,8,49,0,3,0,5134 d,CWS 
Carlos Hernandez ,58.1,57,2,0,4.55,1.38,29,55,25,8,50,0,4,0,39260 ,KC 
Nick Ramirez ,36.9,30,2,0,4.22,1.34,17,38,12,5,32,0,1,0,8119 d,NYY 
Dylan Coleman ,36.6,43,2,0,4.25,1.41,17,30,21,4,37,0,2,0,44024 ,HOU 
Yerry De Los Santos ,24.7,24,1,0,3.75,1.26,10,22,9,3,24,0,1,0,44150 ,NYY 
Angel Zerpa ,45.4,36,2,0,4.34,1.35,22,46,15,6,30,4,3,0,44072 ,KC 
Dustin May ,20.8,20,1,0,3.67,1.20,8,18,7,2,14,2,1,0,7413 d,LAD 
Alex Speas ,48.3,55,2,1,4.44,1.43,24,41,28,6,48,0,3,0,7035 d,CWS 
Yunior Marte ,49.7,49,2,0,4.44,1.39,25,48,21,6,49,0,2,0,8653 d,PHI 
Brad Hand ,40.4,39,2,0,4.36,1.37,20,38,17,5,42,0,2,0,4240 d,RP) FA 
Mauricio Llovera ,35.0,34,1,0,4.20,1.30,16,32,13,5,33,0,2,0,8636 d,SEA 
Joey Cantillo ,35.5,34,2,0,4.30,1.36,17,33,16,5,7,7,2,0,43689 ,CLE 
Brendan White ,30.5,29,1,0,4.04,1.29,14,29,10,3,29,0,2,0,45749 ,DET 
Spencer Turnbull ,68.6,59,4,0,4.81,1.41,37,70,26,10,33,9,4,0,7850 d,PHI 
Josh Taylor ,37.6,40,2,0,4.38,1.38,18,36,15,5,38,0,2,0,6706 d,KC 
Jimmy Herget ,37.7,35,2,0,4.49,1.33,19,37,14,6,37,0,2,0,6636 d,LAA 
Drew Rom ,37.1,34,2,0,4.18,1.39,17,37,14,4,30,2,2,0,46127 ,STL 
Bruce Zimmermann ,36.4,31,2,0,4.39,1.33,18,38,10,5,20,3,2,0,8044 d,BAL 
Pedro Avila ,70.3,64,3,0,4.59,1.43,36,68,33,9,30,10,4,0,6614 d,SD 
Daulton Jefferies ,29.9,24,2,0,4.40,1.28,15,32,7,4,23,2,2,0,39133 ,SF 
Daniel Lynch IV ,86.6,70,5,0,4.85,1.43,47,92,31,13,26,15,6,0,7994 d,KC 
Jonathan Hernandez ,48.4,48,2,1,4.32,1.44,23,46,23,6,47,0,2,0,7920 d,TEX 
Cody Poteet ,35.9,34,2,0,4.50,1.33,18,34,14,6,33,1,2,0,44237 ,NYY 
Erik Miller ,48.9,55,2,0,4.29,1.46,23,43,29,5,48,0,2,0,23362 ,SF 
Carlos Vargas ,47.3,44,2,0,4.22,1.43,22,45,23,5,48,0,2,0,44061 ,SEA 
Marco Gonzales ,121.9,79,6,0,4.87,1.41,66,134,38,18,25,21,9,0,4945 d,PIT 
Carl Edwards Jr. ,36.9,33,2,1,4.30,1.39,18,36,15,5,37,0,2,0,4906 d,CHC 
John McMillon ,52.7,64,3,3,4.58,1.53,27,44,37,6,52,0,4,0,48204 ,KC 
Luis Frias ,42.1,42,2,0,4.31,1.41,20,40,20,5,40,0,2,0,43740 ,ARI 
Darius Vines ,29.9,27,2,0,4.36,1.32,15,30,10,4,25,1,1,0,45503 ,ATL 
Jake Irvin ,122.2,98,5,0,4.92,1.41,67,124,48,19,24,24,8,0,43981 ,WSH 
Jarlin Garcia ,30.6,27,1,0,4.21,1.26,14,29,10,5,30,0,2,0,5934 d,RP) FA 
Jairo Iriarte ,37.5,38,2,0,4.45,1.37,19,34,17,5,26,3,2,0,46888 ,SD 
Andrew Wantz ,46.0,45,2,0,4.62,1.36,24,43,19,8,43,0,2,0,44738 ,LAA 
Codi Heuer ,28.1,24,2,0,4.19,1.35,13,27,11,3,28,0,1,0,43650 ,RP) FA 
Adam Cimber ,50.4,35,3,0,4.75,1.35,27,54,14,7,51,0,3,0,5092 d,LAA 
Will Warren ,38.3,33,2,0,4.39,1.37,19,38,15,5,17,5,2,0,46420 ,NYY 
Jacob Lopez ,19.0,20,1,0,3.76,1.25,8,17,7,2,15,1,1,0,26910 ,TB 
Liam Hendriks ,12.7,16,1,0,3.62,1.11,5,11,3,2,12,0,1,0,4158 d,BOS 
Grant Hartwig ,33.4,33,2,0,4.30,1.40,16,31,16,4,32,0,2,0,46948 ,NYM 
Rich Hill ,62.4,52,4,0,4.89,1.41,34,65,23,10,14,11,5,0,4649 d,"RP,SP) FA "
Tejay Antone ,44.1,43,2,0,4.53,1.39,22,43,18,6,42,0,2,0,39285 ,CIN 
Luis Garcia ,21.1,22,1,0,4.05,1.24,10,19,8,3,4,4,1,0,43720 ,HOU 
George Soriano ,56.1,52,2,0,4.47,1.42,28,54,25,7,53,0,2,0,45277 ,MIA 
Sean Newcomb ,44.7,47,2,0,4.34,1.45,22,40,25,5,43,0,2,0,5961 d,OAK 
Jackson Stephens ,32.1,29,2,0,4.36,1.37,16,32,12,4,29,0,1,0,6546 d,ATL 
Victor Arano ,25.0,26,1,0,4.10,1.30,11,23,9,3,25,0,1,0,6737 d,RP) FA 
Joey Estes ,44.5,35,2,0,4.68,1.33,23,44,15,7,24,5,3,0,44916 ,OAK 
Eric Lauer ,49.3,44,3,0,4.79,1.40,26,49,20,9,14,8,3,0,6409 d,PIT 
Jake Cousins ,22.5,26,1,0,4.03,1.32,10,19,11,3,22,0,1,0,44219 ,CWS 
Joely Rodriguez ,46.7,46,2,0,4.35,1.45,23,47,20,5,46,0,2,0,5215 d,BOS 
Carlos Carrasco ,80.2,68,4,0,4.85,1.43,43,87,28,12,34,12,6,0,3150 d,CLE 
Keegan Thompson ,35.1,34,2,0,4.48,1.39,17,33,16,5,31,0,2,0,43927 ,CHC 
Colby White ,26.8,30,2,0,4.40,1.40,13,24,14,4,27,0,1,0,45329 ,TB 
Julio Urias ,17.4,16,1,0,4.00,1.19,8,16,5,2,3,3,1,0,4922 d,SP) FA 
Richard Lovelady ,18.2,18,1,0,3.83,1.26,8,16,7,2,18,0,1,0,7533 d,CHC 
Trevor Brigden ,28.2,28,1,0,4.26,1.32,13,26,11,4,28,0,2,0,45612 ,TB 
Hagen Danner ,20.5,22,1,0,4.20,1.26,10,18,8,3,24,0,1,0,6864 d,TOR 
Matt Bush ,26.2,27,1,0,4.32,1.30,13,24,10,4,27,0,1,0,4077 d,"SP,RP) FA "
Drew VerHagen ,42.8,41,2,0,4.63,1.39,22,42,17,6,41,0,2,0,5534 d,RP) FA 
Zach Pop ,28.0,24,1,0,4.14,1.32,13,27,10,3,28,0,1,0,8007 d,TOR 
Josh Winder ,33.0,29,2,0,4.56,1.36,17,33,12,5,29,0,2,0,44360 ,MIN 
