Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,PlayerId,Team
Brett Martin ,25.3,21,1,0,3.95,1.34,11,26,8,3,26,0,2,0,8383 d,RP) FA 
Derek Law ,47.8,42,2,0,4.45,1.43,24,48,20,6,45,0,3,0,5616 d,WSH 
Richard Lovelady ,17.5,17,1,0,3.84,1.28,7,16,7,2,18,0,1,0,7533 d,CHC 
Josh Winder ,33.8,29,2,0,4.57,1.37,17,34,12,5,29,0,2,0,44360 ,MIN 
Adrian Martinez ,44.1,37,2,0,4.58,1.39,22,45,16,6,41,0,3,0,44943 ,OAK 
Hogan Harris ,36.5,34,2,0,4.51,1.41,18,34,17,5,29,2,2,0,46489 ,OAK 
Jackson Kowar ,49.4,49,2,0,4.60,1.43,25,48,23,6,44,0,3,0,6875 d,SEA 
Luis Gil ,24.9,29,1,0,4.28,1.35,12,21,13,3,14,3,1,0,39290 ,NYY 
Jairo Iriarte ,32.8,34,1,0,4.41,1.36,16,30,15,5,25,2,2,0,46888 ,SD 
Braxton Ashcraft ,32.7,28,1,0,4.32,1.34,16,33,11,4,32,1,1,0,47807 ,PIT 
Mychal Givens ,36.2,35,2,1,4.63,1.42,19,34,17,5,40,0,3,0,5700 d,MIA 
Penn Murfee ,19.6,21,1,0,4.18,1.29,9,18,7,2,20,0,1,0,44017 ,ATL 
J.B. Bukauskas ,26.8,26,1,0,4.15,1.36,12,26,11,3,27,0,1,0,6873 d,MIL 
Yerry Rodriguez ,27.4,29,1,0,4.27,1.36,13,25,12,4,27,0,1,0,43730 ,TEX 
Jeremiah Estrada ,32.3,38,1,0,4.32,1.41,15,27,18,5,34,0,1,0,46471 ,SD 
Matt Festa ,19.0,20,1,0,4.14,1.29,9,16,8,3,21,0,1,0,8004 d,SD 
Corey Knebel ,30.5,30,1,4,4.60,1.41,16,29,14,5,31,0,1,0,4978 d,CWS 
Elieser Hernandez ,19.7,21,1,0,4.53,1.23,10,18,6,4,17,1,1,0,7361 d,LAD 
Yerry De Los Santos ,16.5,16,1,0,3.87,1.29,7,15,6,2,16,0,1,0,44150 ,NYY 
Hunter Stratton ,28.3,29,2,0,4.41,1.44,14,26,15,3,29,0,1,0,45464 ,PIT 
Brent Headrick ,28.3,28,1,0,4.42,1.33,14,27,10,4,21,2,2,0,46412 ,MIN 
Jalen Beeks ,53.2,50,2,0,4.57,1.44,27,56,21,7,49,1,3,0,7335 d,COL 
Adam Cimber ,49.5,35,2,0,4.75,1.35,26,53,14,7,51,0,3,0,5092 d,LAA 
Kenny Rosenberg ,46.5,41,2,0,4.53,1.43,23,46,20,7,19,6,3,0,44119 ,LAA 
Tommy Henry ,75.7,59,4,0,4.81,1.45,40,78,31,11,25,11,4,0,38295 ,ARI 
Darius Vines ,29.7,26,1,0,4.38,1.33,14,30,10,4,25,1,1,0,45503 ,ATL 
Kolby Allard ,33.0,30,2,0,4.83,1.35,18,33,12,6,21,3,2,0,6010 d,PHI 
Angel Felipe ,28.5,31,1,0,4.00,1.45,13,24,17,3,27,0,2,0,45495 ,OAK 
Daniel Duarte ,25.6,22,2,0,4.39,1.41,13,23,13,3,26,0,1,0,45002 ,MIN 
Brandon Hughes ,18.5,20,1,0,4.17,1.31,9,16,8,2,19,0,1,0,45160 ,ARI 
Cooper Criswell ,58.0,45,3,0,4.88,1.40,31,65,16,8,28,6,3,0,44839 ,BOS 
Cole Sulser ,18.7,20,1,1,4.24,1.34,9,17,8,3,17,0,1,0,7522 d,NYM 
Keider Montero ,20.3,19,1,0,4.20,1.30,9,20,7,3,20,0,1,0,45088 ,DET 
Matt Cronin ,16.7,20,1,0,4.05,1.33,8,13,9,2,17,0,1,0,22319 ,WSH 
Zach Plesac ,74.6,53,4,0,5.00,1.40,41,82,23,13,28,11,5,0,18288 ,LAA 
Angel Perdomo ,12.0,17,1,0,3.82,1.30,5,9,6,1,11,0,1,0,6806 d,ATL 
Trey Wingenter ,28.6,31,1,0,4.51,1.35,14,26,13,4,29,0,1,0,7598 d,DET 
Shawn Dubin ,24.5,26,1,0,4.19,1.38,11,22,12,3,22,0,1,0,43916 ,HOU 
Anthony Gose ,15.6,19,1,0,3.95,1.34,7,13,8,2,16,0,1,0,4510 d,CLE 
Josh Simpson ,24.3,27,1,0,4.10,1.41,11,22,13,3,25,0,1,0,46500 ,MIA 
Naoyuki Uwasawa ,35.7,29,2,0,4.66,1.38,19,36,13,5,26,3,1,1,8336 d,TB 
Kyle Muller ,58.5,50,2,0,4.55,1.44,30,58,26,7,43,4,4,0,6921 d,OAK 
Austin Adams ,22.6,28,1,0,4.54,1.33,11,18,12,3,25,0,1,0,6559 d,NYM 
Osvaldo Bido ,38.2,34,2,0,4.67,1.40,20,37,17,5,25,3,3,0,47376 ,OAK 
Bryan Hoeing ,46.2,34,2,1,4.70,1.39,24,51,14,6,43,1,2,0,46460 ,MIA 
Vince Velasquez ,29.0,28,2,0,4.80,1.37,15,28,12,5,9,5,2,0,5650 d,"SP,RP) FA "
Julio Teheran ,36.7,27,2,0,4.80,1.34,20,38,11,6,13,5,2,0,3615 d,BAL 
Matt Barnes ,35.7,35,2,0,4.71,1.41,19,34,16,5,37,0,2,0,4523 d,WSH 
Hunter Gaddis ,41.4,34,2,0,4.88,1.35,22,42,14,7,28,3,3,0,46133 ,CLE 
Jovani Moran ,14.6,17,1,0,3.89,1.33,6,11,8,1,13,0,1,0,44290 ,MIN 
Michael Kopech ,132.3,132,6,0,5.09,1.47,75,121,73,24,26,26,10,0,6023 d,CWS 
Ethan Roberts ,17.1,16,1,0,4.03,1.31,8,16,6,2,18,0,1,0,45007 ,CHC 
Drew Rucinski ,44.7,37,3,0,4.89,1.42,24,47,16,7,14,7,4,0,5530 d,SP) FA 
Landen Roupp ,20.7,19,1,0,4.19,1.33,10,20,8,3,11,2,1,0,47041 ,SF 
Matthew Boyd ,23.2,23,1,0,4.44,1.32,11,22,8,4,5,5,2,0,5003 d,"RP,SP) FA "
Trevor Brigden ,18.9,19,1,0,4.27,1.31,9,17,7,3,20,0,1,0,45612 ,TB 
Noah Syndergaard ,75.5,51,4,0,5.14,1.37,43,84,19,13,15,15,5,0,4589 d,SP) FA 
Cody Bolton ,23.5,23,1,0,4.28,1.36,11,22,10,3,23,0,1,0,43958 ,SEA 
Simeon Woods Richardson ,36.0,30,2,0,4.62,1.41,18,36,15,5,15,5,2,0,26455 ,MIN 
Oliver Ortega ,22.3,22,1,0,4.25,1.36,11,21,10,3,19,0,1,0,44876 ,HOU 
Packy Naughton ,16.3,13,1,0,3.93,1.31,7,17,5,2,9,0,1,0,44008 ,STL 
Jose Quijada ,16.9,19,1,0,4.27,1.32,8,14,8,2,17,0,1,0,8149 d,LAA 
Gavin Hollowell ,44.6,43,2,0,4.87,1.40,24,44,19,7,42,0,2,0,44311 ,COL 
Tommy Nance ,16.9,18,1,0,4.14,1.34,8,15,7,2,17,0,1,0,6117 d,SD 
Lou Trivino ,22.6,23,1,0,4.28,1.37,11,21,10,3,22,0,1,0,7888 d,NYY 
Freddy Tarnok ,26.8,25,1,0,4.35,1.37,13,25,12,4,21,1,1,0,44331 ,OAK 
Johnny Cueto ,67.3,46,3,0,4.95,1.38,37,75,18,12,12,12,4,0,3550 d,SP) FA 
Ty Madden ,32.8,29,1,0,4.51,1.36,16,32,13,5,17,4,2,0,44668 ,DET 
Vinny Nittoli ,24.1,22,1,0,4.40,1.34,12,23,9,3,22,0,1,0,17634 ,OAK 
Jeff Brigham ,26.6,29,1,0,4.67,1.34,14,23,12,4,25,0,1,0,8073 d,MIN 
Wilmer Flores ,19.7,17,1,0,4.25,1.32,9,20,6,2,14,2,1,0,46126 ,DET 
Alex Young ,45.6,43,2,0,4.73,1.43,24,47,18,8,46,0,2,0,22173 ,CIN 
Brandon Williamson ,78.2,68,4,0,4.98,1.45,43,80,34,13,25,13,5,0,38375 ,CIN 
Nate Lavender ,10.0,12,1,0,3.68,1.30,4,8,5,1,10,0,1,0,45920 ,NYM 
Yohan Ramirez ,26.3,28,1,0,4.32,1.41,13,23,14,3,24,0,1,0,40933 ,NYM 
Matt Gage ,21.8,21,1,0,4.26,1.37,10,21,9,3,20,0,1,0,7842 d,LAD 
Connor Phillips ,33.7,38,2,0,4.74,1.46,18,31,19,5,19,4,2,0,45860 ,CIN 
Justin Martinez ,31.6,38,1,0,4.23,1.49,15,26,21,3,32,0,1,0,46494 ,ARI 
Joe La Sorsa ,20.3,16,1,0,4.31,1.31,10,21,6,3,19,0,1,0,47026 ,WSH 
Matt Sauer ,41.6,37,2,0,4.74,1.42,22,41,18,6,34,2,3,0,7260 d,KC 
Kolton Ingram ,23.5,24,1,0,4.28,1.40,11,21,12,3,23,0,1,0,46503 ,NYM 
Tyson Miller ,16.2,15,1,0,4.27,1.31,8,15,6,2,14,0,1,0,39293 ,SEA 
Amir Garrett ,42.2,48,1,0,4.50,1.46,21,37,25,5,44,0,2,0,5588 d,SF 
Sean Hjelle ,49.6,39,2,0,4.53,1.45,25,54,18,5,32,3,3,0,7928 d,SF 
Nic Enright ,10.7,10,1,0,4.04,1.24,5,10,3,1,11,0,1,0,45686 ,CLE 
Daulton Jefferies ,17.9,14,1,0,4.40,1.28,9,19,4,2,12,2,1,0,39133 ,SF 
Kyle Crick ,17.5,18,1,0,4.22,1.37,8,14,10,2,19,0,1,0,4720 d,NYM 
Connor Cooke ,10.5,11,1,0,3.94,1.29,5,10,4,2,11,0,1,0,47714 ,TOR 
Clayton Andrews ,18.9,21,1,0,4.30,1.39,9,17,10,3,20,0,1,0,8582 d,NYY 
Tucker Davidson ,28.4,25,1,0,4.39,1.39,14,28,12,4,28,0,2,0,8478 d,BAL 
Glenn Otto ,26.3,25,1,0,4.51,1.37,13,24,12,4,22,1,1,0,44222 ,SD 
Luis F. Ortiz ,30.5,26,1,0,4.56,1.36,15,31,10,4,26,0,1,0,6016 d,PHI 
R.J. Dabovich ,25.0,26,1,0,4.39,1.41,12,23,13,3,24,0,2,0,44428 ,SF 
Brandon Walter ,29.3,23,2,0,4.70,1.41,15,32,9,4,9,4,2,0,45335 ,BOS 
Chasen Shreve ,20.8,21,1,0,4.51,1.35,10,20,8,3,20,0,1,0,5536 d,TEX 
Andrew Bellatti ,24.5,27,1,0,4.59,1.38,12,23,11,4,24,0,1,0,5774 d,PHI 
Hayden Juenger ,15.9,16,1,0,4.30,1.34,8,15,6,2,17,0,1,0,45357 ,TOR 
Justin Wilson ,18.6,18,1,0,4.33,1.36,9,18,7,3,18,0,1,0,4368 d,LAD 
Richard Bleier ,36.6,23,1,0,4.44,1.36,18,41,9,4,38,0,2,0,6349 d,WSH 
Erasmo Ramirez ,26.0,20,1,0,4.54,1.33,13,28,7,4,20,0,1,0,4572 d,TB 
Hurston Waldrep ,27.7,28,1,0,4.40,1.42,14,27,13,4,16,3,1,0,47232 ,ATL 
T.J. Brock ,13.2,14,1,0,4.21,1.33,6,12,6,2,14,0,1,0,46561 ,TOR 
Zack Kelly ,33.3,32,2,0,4.65,1.47,17,32,16,4,33,0,2,0,43849 ,BOS 
Landon Knack ,15.8,14,1,0,4.40,1.31,8,16,5,2,14,0,1,0,43915 ,LAD 
JT Brubaker ,22.4,21,1,0,4.52,1.36,11,23,8,3,14,2,1,0,8152 d,PIT 
Nick Nastrini ,62.2,60,3,0,5.01,1.45,35,59,31,11,16,11,5,0,45405 ,CWS 
Pierson Ohl ,13.1,10,1,0,4.42,1.24,6,14,2,2,13,0,1,0,46064 ,MIN 
Matt Canterino ,18.9,18,1,0,4.46,1.35,9,17,8,3,4,4,1,0,38327 ,MIN 
Zach McAllister ,28.6,30,1,0,4.75,1.37,15,28,11,5,30,0,2,0,4123 d,RP) FA 
Corey Kluber ,37.6,29,2,0,5.15,1.33,22,41,10,8,0,8,3,0,4122 d,"RP,SP) RET "
Wes Parsons ,20.7,20,1,0,4.41,1.38,10,20,9,3,18,1,1,0,7995 d,TOR 
Andrew Vasquez ,20.6,20,1,0,4.27,1.41,10,19,10,2,21,0,1,0,8381 d,DET 
Josh Walker ,12.0,12,1,0,4.15,1.33,6,11,5,1,13,0,0,0,45294 ,NYM 
Yoendrys Gomez ,16.7,17,1,0,4.34,1.37,8,15,8,2,16,0,1,0,43698 ,NYY 
Chris Murphy ,61.3,53,3,0,4.82,1.47,33,63,27,9,32,5,3,0,45467 ,BOS 
Gus Varland ,28.7,27,2,0,4.79,1.44,15,29,13,4,27,0,2,0,44167 ,LAD 
Kyle Nicolas ,31.3,32,1,0,4.54,1.42,16,29,15,4,31,0,1,0,43834 ,PIT 
Jacob Waguespack ,13.0,12,1,0,4.14,1.34,6,13,5,2,13,0,1,0,8046 d,TB 
Luis L. Ortiz ,105.9,82,5,0,4.81,1.49,57,111,47,14,32,18,7,0,44927 ,PIT 
Mason Englert ,31.6,26,1,0,4.68,1.35,16,33,10,5,28,0,2,0,46135 ,DET 
Calvin Faucher ,32.9,32,2,0,4.65,1.48,17,33,15,4,31,0,2,0,45017 ,MIA 
Wilking Rodriguez ,14.4,14,1,0,4.14,1.38,7,13,6,1,15,0,1,0,4082 d,STL 
Blayne Enlow ,8.9,9,1,0,3.98,1.29,4,9,3,1,3,0,1,0,7175 d,SF 
Mark Melancon ,27.2,19,2,1,4.56,1.47,14,29,10,3,28,0,2,0,3709 d,RP) FA 
Tyler Duffey ,22.8,21,1,0,4.43,1.39,11,22,9,3,20,0,1,0,5097 d,KC 
Shane Drohan ,26.4,24,2,0,4.64,1.47,14,26,12,4,19,0,2,0,43986 ,CWS 
Nick Burdi ,21.9,28,1,0,4.69,1.41,11,19,12,3,26,0,1,0,6231 d,NYY 
Max Kranick ,18.3,15,1,0,4.38,1.35,9,18,6,3,19,0,1,0,43959 ,NYM 
Carson Coleman ,23.4,25,1,0,4.57,1.40,12,21,11,3,23,0,1,0,45794 ,TEX 
Carson Seymour ,14.0,12,1,0,4.05,1.38,6,15,5,2,14,0,2,0,46715 ,SF 
Michael Plassmeyer ,16.4,14,1,0,4.39,1.34,8,17,5,2,13,1,1,0,8082 d,PIT 
Cade Horton ,19.4,18,1,0,4.60,1.34,10,19,7,3,4,4,1,0,46423 ,CHC 
Enoli Paredes ,13.7,16,1,0,4.12,1.43,6,11,9,1,15,0,1,0,8565 d,MIL 
German Marquez ,26.2,23,1,0,4.70,1.35,14,27,9,4,5,5,2,0,5893 d,COL 
Thomas Szapucki ,10.9,12,1,0,4.07,1.38,5,10,5,1,6,0,1,0,39155 ,SF 
James Kaprielian ,44.9,38,2,0,4.95,1.40,25,44,19,7,9,8,3,0,6173 d,SP) FA 
Zach Brzykcy ,22.2,23,1,0,4.55,1.40,11,20,11,3,23,0,1,0,45269 ,WSH 
Cade Povich ,17.7,17,1,0,4.42,1.38,9,17,8,3,7,3,1,0,46138 ,BAL 
Bryan Shaw ,34.1,30,2,0,4.71,1.46,18,33,16,5,34,0,2,0,4400 d,CWS 
Andres Machado ,29.0,26,1,0,4.70,1.37,15,29,11,5,25,0,1,0,7322 d,RP) FA 
Logan Gillaspie ,16.1,14,1,0,4.42,1.35,8,16,6,2,17,0,1,0,45020 ,SD 
Kris Bubic ,18.8,17,1,0,4.38,1.39,9,19,8,2,6,2,1,0,7933 d,KC 
Austin Pruitt ,23.0,17,1,0,4.72,1.31,12,24,6,4,20,0,1,0,6566 d,TEX 
Chase Hampton ,19.8,18,1,0,4.67,1.34,10,19,7,3,5,3,1,0,47326 ,NYY 
Francisco Perez ,11.7,12,1,0,4.13,1.39,5,10,6,1,9,0,1,0,44829 ,OAK 
Cody Laweryson ,13.0,12,1,0,4.37,1.34,6,13,5,2,13,0,1,0,45078 ,MIN 
Mason Thompson ,45.3,38,2,1,4.72,1.47,24,46,21,5,44,0,3,0,44062 ,WSH 
Victor Vodnik ,34.0,33,2,0,4.64,1.50,18,34,17,4,33,0,2,0,44332 ,COL 
Chris Rodriguez ,20.1,20,1,0,4.17,1.47,9,19,11,2,18,0,1,0,6828 d,ARI 
Janson Junk ,34.3,25,2,0,4.88,1.40,19,37,11,6,21,3,2,0,44817 ,MIL 
Bryce Jarvis ,41.8,36,2,0,4.72,1.46,22,42,19,6,32,2,2,0,43805 ,ARI 
Michael Rucker ,26.6,25,1,0,4.70,1.38,14,27,10,4,24,0,1,0,40930 ,PHI 
Kaleb Ort ,21.4,22,1,0,4.64,1.39,11,20,10,3,21,0,1,0,44246 ,BAL 
Matt Foster ,14.4,14,1,0,4.61,1.33,7,14,5,2,14,0,1,0,39149 ,CWS 
Max Castillo ,22.3,18,1,0,4.63,1.35,11,23,7,3,21,0,1,0,45489 ,PHI 
Devin Sweet ,12.9,12,1,0,4.48,1.33,6,13,5,2,12,0,1,0,45500 ,DET 
Luis Patino ,50.2,42,2,0,4.74,1.45,26,49,24,7,40,2,3,0,8238 d,SD 
Carlos Rodriguez ,25.3,24,1,0,4.70,1.38,13,23,11,4,5,5,2,0,47297 ,MIL 
Jackson Wolf ,20.0,17,1,0,4.58,1.36,10,20,7,3,15,1,1,0,45382 ,PIT 
Colton Gordon ,9.0,9,1,0,4.30,1.31,4,8,3,1,9,0,0,0,46842 ,HOU 
Zak Kent ,13.5,12,1,0,4.41,1.35,7,13,5,2,11,1,0,0,45175 ,TEX 
Matt Wisler ,9.3,8,1,0,4.23,1.31,4,9,4,1,8,1,1,0,5689 d,"SP,RP) FA "
Josh Fleming ,44.2,25,2,0,4.48,1.45,22,52,13,5,32,2,2,0,43974 ,PIT 
Ryan Loutos ,30.0,25,1,0,4.43,1.43,15,30,12,4,30,0,1,0,46821 ,STL 
Caleb Kilian ,23.0,19,1,0,4.46,1.40,11,24,8,3,15,2,1,0,44815 ,CHC 
Anthony Misiewicz ,15.8,15,1,0,4.57,1.36,8,16,6,3,17,0,1,0,7357 d,NYY 
Darren McCaughan ,17.1,14,1,0,4.68,1.32,9,18,4,3,13,0,1,0,44218 ,MIA 
Ian Anderson ,20.2,19,1,0,4.47,1.41,10,20,9,3,10,3,1,0,6479 d,ATL 
David Festa ,19.4,17,1,0,4.48,1.39,10,19,8,2,4,4,1,0,46897 ,MIN 
Kirby Snead ,18.9,17,1,0,4.30,1.43,9,19,8,2,19,0,1,0,8570 d,SEA 
Nick Mears ,55.7,59,3,0,4.89,1.52,30,53,32,8,54,0,3,0,43637 ,COL 
Jackson Jobe ,19.8,17,1,0,4.58,1.37,10,20,8,3,4,4,1,0,44667 ,DET 
Diego Castillo ,17.5,16,1,1,4.65,1.40,9,16,8,3,17,0,1,0,7847 d,TEX 
Touki Toussaint ,55.8,53,3,0,4.78,1.52,30,53,32,7,27,6,4,0,5732 d,CWS 
Cody Stashak ,38.0,35,1,0,4.80,1.39,20,38,15,6,38,0,1,0,25608 ,SF 
Guillermo Zuniga ,28.9,31,1,0,4.68,1.43,15,27,15,4,30,0,2,0,7510 d,LAA 
Tayler Scott ,19.3,19,1,0,4.51,1.41,10,19,8,3,20,0,1,0,7596 d,HOU 
Ben Heller ,17.1,16,1,0,4.44,1.40,8,16,8,2,16,0,1,0,6450 d,PIT 
Stephen Kolek ,28.9,25,1,0,4.48,1.43,14,29,13,3,30,0,2,0,47038 ,SD 
Jimmy Cordero ,7.1,7,1,0,4.39,1.26,3,6,3,1,6,0,0,0,5931 d,RP) FA 
Chayce McDermott ,23.3,25,1,0,4.58,1.44,12,21,12,3,14,2,1,0,45205 ,BAL 
Davis Daniel ,42.6,35,2,0,4.97,1.41,24,43,17,7,24,4,3,0,44327 ,LAA 
Drew Pomeranz ,18.9,20,1,0,4.53,1.43,10,18,9,3,19,0,1,0,4411 d,LAA 
Jose Ruiz ,20.2,20,1,0,4.64,1.40,10,19,9,3,18,0,1,0,6561 d,PHI 
Nick Hernandez ,23.6,24,1,0,4.55,1.44,12,20,14,4,23,0,1,0,45635 ,SD 
Ryan Burr ,17.4,15,1,0,4.61,1.37,9,17,7,3,16,0,1,0,7306 d,PHI 
Justin Bruihl ,12.3,10,1,0,4.31,1.38,6,12,5,2,13,0,1,0,44828 ,CIN 
Andre Jackson ,31.0,30,1,0,4.65,1.43,16,28,16,4,14,2,2,0,43948 ,"SP,RP) FA "
Yosver Zulueta ,20.9,21,1,0,4.46,1.45,10,19,11,3,20,0,1,0,44366 ,TOR 
Mike Vasil ,12.3,11,1,0,4.59,1.34,6,12,5,2,3,3,1,0,7465 d,NYM 
Nick Nelson ,34.6,29,2,0,4.75,1.47,18,35,16,4,22,3,2,0,39283 ,PHI 
Dylan Covey ,43.3,33,2,0,4.69,1.46,23,46,17,6,39,0,2,0,4999 d,PHI 
Michael McGreevy ,19.8,13,1,0,4.42,1.38,10,22,6,3,7,3,1,0,44689 ,STL 
Anthony Solometo ,13.0,11,1,0,4.40,1.38,6,13,5,2,13,0,1,0,44683 ,PIT 
Tommy Doyle ,22.6,23,1,0,4.71,1.41,12,22,10,4,22,0,1,0,43766 ,ATL 
Ricky Vanasco ,19.2,20,1,0,4.48,1.45,10,18,10,3,19,0,1,0,45008 ,LAD 
Alec Marsh ,54.4,54,3,0,5.11,1.47,31,55,25,9,25,7,4,0,44020 ,KC 
Seth Johnson ,12.5,11,1,0,4.39,1.39,6,12,5,2,3,3,1,0,23841 ,BAL 
Austin Pope ,14.9,14,1,0,4.42,1.42,7,15,6,2,15,0,1,0,7354012,ARI 
Danny Duffy ,29.0,29,1,0,4.70,1.43,15,27,14,5,27,1,2,0,3259 d,TEX 
Jared Shuster ,52.3,38,3,0,5.01,1.44,29,54,21,9,18,8,4,0,43875 ,CWS 
Tim Hill ,54.0,35,2,1,4.74,1.44,28,59,19,7,56,0,3,0,8379 d,CWS 
Bryan Mata ,52.4,49,3,0,4.70,1.55,27,52,29,6,41,3,3,0,7549 d,BOS 
Joel Kuhnel ,18.7,14,1,0,4.61,1.37,10,20,6,3,17,0,1,0,29151 ,HOU 
Dennis Santana ,19.9,20,1,0,4.61,1.43,10,19,10,3,18,0,1,0,7410 d,NYY 
Gerardo Reyes ,21.4,22,1,0,4.66,1.43,11,19,11,3,20,0,1,0,8165 d,OAK 
Jhonathan Diaz ,12.6,10,1,0,4.25,1.42,6,12,5,1,8,0,0,0,44026 ,SEA 
Chris Flexen ,103.5,78,5,0,5.07,1.45,58,113,37,18,26,17,7,0,6543 d,CWS 
Trevor Kelley ,14.2,12,1,0,4.73,1.35,7,14,5,2,13,0,1,0,10012 ,SEA 
Patrick Monteverde ,16.5,14,1,0,4.56,1.40,8,17,6,2,13,1,1,0,47877 ,MIA 
Nabil Crismatt ,14.2,13,1,0,4.77,1.36,8,15,5,2,11,0,1,0,8454 d,LAD 
Wander Suero ,16.9,16,1,0,4.68,1.40,9,17,7,3,16,0,1,0,6126 d,HOU 
Adam Kloffenstein ,15.8,14,1,0,4.45,1.43,8,16,7,2,13,1,1,0,8326 d,STL 
Jose Espada ,18.8,20,1,0,4.90,1.39,10,18,8,4,19,0,1,0,44990 ,"RP,SP) FA "
Brendon Little ,18.5,16,1,0,4.31,1.47,9,19,9,2,18,0,1,0,7297 d,TOR 
Joan Adon ,59.3,51,2,0,4.85,1.45,32,60,26,8,39,4,4,0,43979 ,WSH 
Jose Cruz ,23.2,23,1,0,4.22,1.53,11,20,16,1,23,0,1,0,46496 ,SF 
Mason Fluharty ,10.0,9,1,0,4.43,1.40,5,10,4,1,10,0,1,0,47364 ,TOR 
Jacob Misiorowski ,24.3,27,1,0,4.60,1.48,12,21,15,3,17,2,1,0,46366 ,MIL 
Kyle Backhus ,13.0,11,1,0,4.23,1.46,6,13,6,2,13,0,1,0,46997 ,ARI 
Mason Montgomery ,18.6,16,1,0,4.71,1.39,10,18,7,3,4,4,1,0,46140 ,TB 
Lucas Luetge ,17.5,16,1,0,4.53,1.44,9,19,6,2,16,0,1,0,4206 d,BOS 
Jonathan Heasley ,27.0,22,1,0,4.87,1.37,15,28,9,5,25,0,1,0,44158 ,BAL 
Matt Krook ,17.3,17,1,0,4.32,1.50,8,16,10,2,16,0,1,0,4986 d,BAL 
Spencer Arrighetti ,14.6,14,1,0,4.73,1.40,8,14,6,2,6,2,1,0,46837 ,HOU 
Randy Dobnak ,14.0,11,1,0,4.30,1.45,7,15,5,1,12,0,1,0,28165 ,MIN 
Ryder Ryan ,16.7,15,1,0,4.48,1.45,8,16,8,2,18,0,1,0,7305 d,PIT 
Kade McClure ,18.3,16,1,0,4.74,1.40,10,19,6,2,18,0,1,0,44166 ,PIT 
Zack Weiss ,23.9,26,1,0,4.73,1.46,13,23,12,4,23,0,1,0,6238 d,MIN 
Alex Reyes ,21.1,25,1,0,4.57,1.51,11,18,14,3,22,0,2,0,5232 d,"SP,RP) FA "
Jose Castillo ,7.6,8,1,0,4.34,1.46,4,7,4,1,8,0,1,0,7720 d,ARI 
Austin Warren ,17.9,16,1,0,4.58,1.44,9,18,8,2,18,0,1,0,44317 ,SF 
DJ Herz ,16.3,18,1,0,4.60,1.48,8,14,10,2,14,1,1,0,44606 ,WSH 
Albert Abreu ,14.0,14,1,0,4.60,1.45,7,13,8,2,9,0,1,0,6536 d,RP) FA 
Dinelson Lamet ,10.9,12,1,0,4.92,1.39,6,10,5,2,10,0,1,0,7091 d,LAD 
Dan Altavilla ,17.1,16,1,0,4.68,1.43,9,16,8,2,18,0,1,0,6490 d,KC 
Cristian Mena ,24.4,21,1,0,4.68,1.43,13,25,10,3,11,3,1,0,46411 ,ARI 
Jordan Balazovic ,15.1,14,1,0,4.48,1.47,8,15,7,2,12,0,1,0,23365 ,MIN 
Roddery Munoz ,21.7,20,1,0,4.54,1.47,11,22,10,3,22,0,1,0,46490 ,MIA 
Yonny Chirinos ,38.0,25,2,0,4.93,1.42,21,42,12,6,21,3,2,0,7665 d,MIA 
Denyi Reyes ,26.3,20,1,0,4.88,1.37,14,28,8,4,19,1,1,0,8173 d,"RP,SP) FA "
Joe Barlow ,12.2,10,1,0,4.71,1.39,6,12,5,2,13,0,1,0,43769 ,CWS 
Mike Burrows ,9.0,8,1,0,4.60,1.41,5,9,4,1,7,1,0,0,45460 ,PIT 
Blair Calvo ,13.8,10,0,0,4.35,1.25,7,12,5,1,11,0,1,0,46492 ,DET 
Steven Cruz ,42.2,43,2,0,4.71,1.54,22,39,26,5,41,0,2,0,45814 ,KC 
Gordon Graceffo ,11.0,8,1,0,4.63,1.39,6,11,4,2,2,2,1,0,46141 ,STL 
Enmanuel De Jesus ,18.0,15,1,0,4.36,1.49,9,19,8,2,15,0,1,0,8559 d,"RP,SP) FA "
Nick Frasso ,8.8,9,0,0,3.94,1.27,4,7,4,1,7,1,0,0,43907 ,LAD 
Joe Jacques ,25.6,20,1,0,4.50,1.46,13,27,11,3,24,0,1,0,46651 ,BOS 
Ronny Henriquez ,14.4,13,1,0,4.75,1.42,8,14,6,2,15,0,1,0,44897 ,MIN 
Nick Wittgren ,24.5,19,1,0,4.83,1.39,13,26,8,4,25,0,1,0,5935 d,RP) FA 
Justin Slaten ,44.9,47,2,0,4.93,1.50,25,45,23,7,44,0,3,0,44581 ,BOS 
Erik Sabrowski ,11.5,12,1,0,4.57,1.49,6,11,6,1,12,0,1,0,45037 ,CLE 
Owen White ,50.2,40,2,0,4.94,1.44,28,52,21,8,26,6,3,0,44901 ,TEX 
Jonathan Cannon ,30.0,21,1,0,4.74,1.40,16,32,10,4,30,0,2,0,46318 ,CWS 
Michael Mercado ,11.8,11,1,0,4.76,1.43,6,12,5,2,10,1,1,0,7462 d,PHI 
McKinley Moore ,19.8,22,1,0,4.57,1.52,10,18,13,2,19,0,1,0,45062 ,NYY 
Jaime Barria ,35.3,27,1,0,4.87,1.39,19,38,11,6,24,1,2,0,7880 d,CLE 
Chad Smith ,14.2,14,1,0,4.52,1.50,7,13,8,2,12,0,1,0,44002 ,NYM 
