Rank,Player,Team,Best,Worst,Avg,StdDev,ADP,pit,bat,RP,C,3B,2B,SS,1B,OF,SP
250,Jake Fraley,CIN ,210,302,257.7,23.8,333.0,0.0,1.0,0,0,0,0,0,0,1,0
251,Kris Bryant,COL ,160,297,251.7,23.7,249.0,0.0,1.0,0,0,0,0,0,1,1,0
252,Luis Rengifo,LAA ,209,313,252.3,25.4,283.0,0.0,1.0,0,0,1,1,1,0,1,0
253,Robert Suarez,SD ,122,353,245.9,44.1,241.0,1.0,0.0,1,0,0,0,0,0,0,0
254,Henry Davis,PIT ,118,345,256.4,40.2,287.0,0.0,1.0,0,0,0,0,0,0,1,0
255,Kyle Finnegan,WSH ,178,309,260.6,25.5,242.0,1.0,0.0,1,0,0,0,0,0,0,0
256,Devin Williams,MIL ,44,353,218.7,108.7,97.0,1.0,0.0,1,0,0,0,0,0,0,0
257,Alex Verdugo,NYY ,202,320,266.7,27.1,264.0,0.0,1.0,0,0,0,0,0,0,1,0
258,Junior Caminero,TB ,162,471,259.8,55.4,214.0,0.0,1.0,0,0,1,0,1,0,0,0
259,Kyle Bradish,BAL ,99,394,244.8,70.7,200.0,1.0,0.0,0,0,0,0,0,0,0,1
260,Zach Neto,LAA ,193,411,269.5,41.4,309.0,0.0,1.0,0,0,0,0,1,0,0,0
261,Bryan De La Cruz,MIA ,187,374,269.5,28.8,286.0,0.0,1.0,0,0,0,0,0,0,1,0
262,Carlos Estevez,LAA ,141,374,255.3,49.5,219.0,1.0,0.0,1,0,0,0,0,0,0,0
263,Marcus Stroman,NYY ,223,332,270.6,25.8,230.0,1.0,0.0,0,0,0,0,0,0,0,1
264,Kutter Crawford,BOS ,180,337,239.4,41.4,258.0,1.0,0.0,1,0,0,0,0,0,0,1
265,Mason Miller,OAK ,180,363,248.5,36.8,251.0,1.0,0.0,0,0,0,0,0,0,0,1
266,Brent Rooker,OAK ,192,315,264.8,26.8,262.0,0.0,1.0,0,0,0,0,0,0,1,0
267,Leody Taveras,TEX ,212,330,272.7,23.9,318.0,0.0,1.0,0,0,0,0,0,0,1,0
268,MJ Melendez,KC ,184,342,266.7,29.0,266.0,0.0,1.0,0,1,0,0,0,0,1,0
269,Ty France,SEA ,124,351,273.9,31.6,324.0,0.0,1.0,0,0,0,0,0,1,0,0
270,Yusei Kikuchi,TOR ,195,367,267.4,32.9,247.0,1.0,0.0,0,0,0,0,0,0,0,1
271,Andrew Abbott,CIN ,197,335,268.4,25.0,257.0,1.0,0.0,0,0,0,0,0,0,0,1
272,Tyler Stephenson,CIN ,217,337,272.0,24.1,295.0,0.0,1.0,0,1,0,0,0,0,0,0
273,Vaughn Grissom,BOS ,120,331,260.9,33.5,267.0,0.0,1.0,0,0,0,0,1,0,0,0
274,Whit Merrifield,PHI ,234,343,286.0,22.8,256.0,0.0,1.0,0,0,0,1,0,0,1,0
275,Parker Meadows,DET ,196,378,273.5,37.4,311.0,0.0,1.0,0,0,0,0,0,0,1,0
276,Austin Hays,BAL ,204,352,269.0,33.4,316.0,0.0,1.0,0,0,0,0,0,0,1,0
277,Gavin Lux,LAD ,209,343,271.3,30.0,280.0,0.0,1.0,0,0,0,1,0,0,1,0
278,Shane Baz,TB ,182,338,258.5,39.7,235.0,1.0,0.0,0,0,0,0,0,0,0,1
279,Nelson Velazquez,KC ,215,366,284.2,25.1,313.0,0.0,1.0,0,0,0,0,0,0,1,0
280,Taj Bradley,TB ,217,354,283.8,34.7,254.0,1.0,0.0,0,0,0,0,0,0,0,1
281,Brendan Donovan,STL ,191,475,285.8,46.6,296.0,0.0,1.0,0,0,0,1,0,1,1,0
282,Will Benson,CIN ,162,371,271.6,44.0,300.0,0.0,1.0,0,0,0,0,0,0,1,0
283,Colt Keith,DET ,212,343,264.5,27.8,288.0,0.0,1.0,0,0,1,1,0,0,0,0
284,Jeff McNeil,NYM ,245,342,284.7,26.8,298.0,0.0,1.0,0,0,0,1,0,0,1,0
285,Reese Olson,DET ,238,368,287.9,29.2,310.0,1.0,0.0,0,0,0,0,0,0,0,1
286,Emmet Sheehan,LAD ,188,383,289.7,40.9,320.0,1.0,0.0,0,0,0,0,0,0,0,1
287,Max Scherzer,TEX ,217,332,275.7,24.1,252.0,1.0,0.0,0,0,0,0,0,0,0,1
288,Tim Anderson,MIA ,216,350,291.8,25.8,329.0,0.0,1.0,0,0,0,0,1,0,0,0
289,Michael Wacha,KC ,232,403,280.5,30.9,261.0,1.0,0.0,0,0,0,0,0,0,0,1
290,MacKenzie Gore,WSH ,187,373,277.0,38.5,285.0,1.0,0.0,0,0,0,0,0,0,0,1
291,Will Smith,KC ,217,433,288.8,47.9,271.0,1.0,0.0,1,0,0,0,0,0,0,0
292,Seth Lugo,KC ,230,386,295.3,34.9,277.0,1.0,0.0,0,0,0,0,0,0,0,1
293,Luis Severino,NYM ,206,450,288.1,45.2,270.0,1.0,0.0,0,0,0,0,0,0,0,1
294,Alejandro Kirk,TOR ,187,347,289.8,38.4,273.0,0.0,1.0,0,1,0,0,0,0,0,0
295,Griffin Canning,LAA ,215,379,274.1,36.7,275.0,1.0,0.0,0,0,0,0,0,0,0,1
296,Tommy Pham,FreeAgent,176,405,284.4,49.2,395.0,0.0,1.0,0,0,0,0,0,0,1,0
297,Noelvi Marte,CIN ,134,1004,302.2,182.5,207.0,0.0,1.0,0,0,1,0,0,0,0,0
298,Lance Lynn,STL ,194,389,298.0,31.6,290.0,1.0,0.0,0,0,0,0,0,0,0,1
299,Joey Meneses,WSH ,230,431,298.8,39.0,322.0,0.0,1.0,0,0,0,0,0,1,0,0
300,Jon Gray,TEX ,189,333,287.9,35.0,284.0,1.0,0.0,0,0,0,0,0,0,0,1
301,Jordan Lawlar,ARI ,200,616,308.1,88.7,396.0,0.0,1.0,0,0,0,0,1,0,0,0
302,Matt Wallner,MIN ,234,377,302.3,35.0,346.0,0.0,1.0,0,0,0,0,0,0,1,0
303,Jackson Merrill,SD ,169,454,269.6,64.9,293.0,0.0,1.0,0,0,0,0,1,0,0,0
304,A.J. Puk,MIA ,200,420,291.7,60.9,268.0,1.0,0.0,1,0,0,0,0,0,0,0
305,Robert Stephenson,LAA ,142,407,305.2,40.7,260.0,1.0,0.0,1,0,0,0,0,0,0,0
306,Jordan Westburg,BAL ,222,341,288.8,21.5,336.0,0.0,1.0,0,0,1,1,0,0,0,0
307,Jake Cronenworth,SD ,231,354,303.8,36.7,362.0,0.0,1.0,0,0,0,1,0,1,0,0
308,Luke Raley,SEA ,198,404,306.3,41.2,410.0,0.0,1.0,0,0,0,0,0,1,1,0
309,Ryan Pressly,HOU ,104,344,274.6,55.5,250.0,1.0,0.0,1,0,0,0,0,0,0,0
310,Hunter Harvey,WSH ,124,382,290.4,34.7,326.0,1.0,0.0,1,0,0,0,0,0,0,0
311,Brett Baty,NYM ,200,485,317.7,58.6,350.0,0.0,1.0,0,0,1,0,0,0,0,0
312,Ryan Jeffers,MIN ,228,395,299.7,37.3,307.0,0.0,1.0,0,1,0,0,0,0,0,0
313,Joc Pederson,ARI ,220,485,311.5,58.1,371.0,0.0,1.0,0,0,0,0,0,0,1,0
314,Yuki Matsui,SD ,156,436,301.4,56.7,276.0,1.0,0.0,1,0,0,0,0,0,0,0
315,Shea Langeliers,OAK ,224,373,301.4,36.0,328.0,0.0,1.0,0,1,0,0,0,0,0,0
316,Andrew Benintendi,CWS ,223,408,313.2,44.9,319.0,0.0,1.0,0,0,0,0,0,0,1,0
317,Alex Kirilloff,MIN ,190,417,304.0,51.7,344.0,0.0,1.0,0,0,0,0,0,1,1,0
318,Mitch Haniger,SEA ,231,379,315.0,42.2,376.0,0.0,1.0,0,0,0,0,0,0,1,0
319,DJ LeMahieu,NYY ,241,452,325.3,52.0,294.0,0.0,1.0,0,0,1,1,0,1,0,0
320,Michael Busch,CHC ,193,531,312.2,66.7,378.0,0.0,1.0,0,0,1,0,0,0,0,0
321,Ceddanne Rafaela,BOS ,231,365,286.1,34.2,335.0,0.0,1.0,0,0,0,0,1,0,1,0
322,Elias Diaz,COL ,245,404,300.1,38.9,330.0,0.0,1.0,0,1,0,0,0,0,0,0
323,Louie Varland,MIN ,147,390,275.7,63.3,321.0,1.0,0.0,1,0,0,0,0,0,0,1
324,John Means,BAL ,252,368,313.3,36.2,279.0,1.0,0.0,0,0,0,0,0,0,0,1
325,Brendan Rodgers,COL ,242,362,305.8,37.9,435.0,0.0,1.0,0,0,0,1,0,0,0,0
326,Amed Rosario,TB ,245,442,318.6,46.0,393.0,0.0,1.0,0,0,0,1,1,0,0,0
327,James Paxton,LAD ,247,441,319.5,51.4,351.0,1.0,0.0,0,0,0,0,0,0,0,1
328,Kyle Manzardo,CLE ,226,568,325.9,78.2,449.0,0.0,1.0,0,0,0,0,0,1,0,0
329,Gavin Stone,LAD ,206,1019,347.4,186.7,356.0,1.0,0.0,0,0,0,0,0,0,0,1
330,Brandon Marsh,PHI ,244,399,323.4,43.1,339.0,0.0,1.0,0,0,0,0,0,0,1,0
331,Orlando Arcia,ATL ,217,426,326.6,48.1,365.0,0.0,1.0,0,0,0,0,1,0,0,0
332,Edward Cabrera,MIA ,231,429,319.9,32.9,312.0,1.0,0.0,0,0,0,0,0,0,0,1
333,Logan Allen,CLE ,186,768,331.0,126.5,367.0,1.0,0.0,0,0,0,0,0,0,0,1
334,Willi Castro,MIN ,218,435,313.1,45.2,299.0,0.0,1.0,0,0,1,1,0,0,1,0
335,Wilmer Flores,SF ,211,439,325.0,59.2,343.0,0.0,1.0,0,0,1,0,0,1,0,0
336,Michael Conforto,SF ,260,395,328.9,33.1,411.0,0.0,1.0,0,0,0,0,0,0,1,0
337,Joel Payamps,MIL ,213,517,299.3,76.2,306.0,1.0,0.0,1,0,0,0,0,0,0,0
338,David Robertson,TEX ,228,428,320.4,42.4,342.0,1.0,0.0,1,0,0,0,0,0,0,0
339,Charlie Blackmon,COL ,254,475,321.2,54.4,401.0,0.0,1.0,0,0,0,0,0,0,1,0
340,Danny Jansen,TOR ,239,389,310.3,45.4,308.0,0.0,1.0,0,1,0,0,0,0,0,0
341,Lucas Giolito,BOS ,199,315,258.3,29.1,377.0,1.0,0.0,0,0,0,0,0,0,0,1
342,Hunter Renfroe,KC ,210,463,336.8,54.8,369.0,0.0,1.0,0,0,0,0,0,1,1,0
343,Yennier Cano,BAL ,231,359,316.8,30.6,289.0,1.0,0.0,1,0,0,0,0,0,0,0
344,Ezequiel Duran,TEX ,251,594,340.1,79.5,352.0,0.0,1.0,0,0,1,0,1,0,1,0
345,Jordan Hicks,SF ,269,388,323.4,27.4,347.0,1.0,0.0,1,0,0,0,0,0,0,0
346,Paul Skenes,PIT ,241,564,337.7,79.8,272.0,1.0,0.0,0,0,0,0,0,0,0,1
347,Dean Kremer,BAL ,258,396,329.8,32.3,292.0,1.0,0.0,0,0,0,0,0,0,0,1
348,Ranger Suarez,PHI ,285,355,330.3,17.2,315.0,1.0,0.0,0,0,0,0,0,0,0,1
349,Brice Turang,MIL ,241,379,320.0,34.9,437.0,0.0,1.0,0,0,0,1,1,0,0,0
350,Alek Thomas,ARI ,248,409,334.3,43.0,399.0,0.0,1.0,0,0,0,0,0,0,1,0
351,Abner Uribe,MIL ,219,435,323.1,59.9,366.0,1.0,0.0,1,0,0,0,0,0,0,0
352,Garrett Whitlock,BOS ,237,432,336.1,50.7,363.0,1.0,0.0,1,0,0,0,0,0,0,1
353,Jason Adam,TB ,233,385,325.0,29.3,304.0,1.0,0.0,1,0,0,0,0,0,0,0
354,Harrison Bader,NYM ,228,406,326.5,44.7,358.0,0.0,1.0,0,0,0,0,0,0,1,0
355,DL Hall,MIL ,227,422,313.3,55.5,303.0,1.0,0.0,1,0,0,0,0,0,0,0
356,Aroldis Chapman,PIT ,236,384,327.4,33.2,301.0,1.0,0.0,1,0,0,0,0,0,0,0
357,Chris Paddack,MIN ,255,440,330.2,58.0,334.0,1.0,0.0,1,0,0,0,0,0,0,1
358,Masyn Winn,STL ,198,399,317.6,46.0,370.0,0.0,1.0,0,0,0,0,1,0,0,0
359,Austin Wells,NYY ,243,440,332.9,48.8,323.0,0.0,1.0,0,1,0,0,0,0,0,0
360,Mark Canha,DET ,273,468,353.9,60.5,361.0,0.0,1.0,0,0,0,0,0,1,1,0
361,Tyler Wells,BAL ,264,401,322.7,39.6,349.0,1.0,0.0,0,0,0,0,0,0,0,1
362,Frankie Montas,CIN ,266,402,337.9,38.1,331.0,1.0,0.0,1,0,0,0,0,0,0,1
363,Jake McCarthy,ARI ,204,866,375.1,163.0,407.0,0.0,1.0,0,0,0,0,0,0,1,0
364,Jameson Taillon,CHC ,242,466,350.1,48.8,397.0,1.0,0.0,0,0,0,0,0,0,0,1
365,Yoan Moncada,CWS ,252,394,338.1,43.4,436.0,0.0,1.0,0,0,1,0,0,0,0,0
366,Pete Crow-Armstrong,CHC ,201,631,359.9,114.0,387.0,0.0,1.0,0,0,0,0,0,0,1,0
367,Ramon Laureano,CLE ,241,454,354.7,60.3,471.0,0.0,1.0,0,0,0,0,0,0,1,0
368,Javier Baez,DET ,241,460,343.4,55.7,364.0,0.0,1.0,0,0,0,0,1,0,0,0
369,Ryan Noda,OAK ,263,444,359.9,61.0,452.0,0.0,1.0,0,0,0,0,0,1,0,0
370,Garrett Mitchell,MIL ,217,453,360.4,40.9,379.0,0.0,1.0,0,0,0,0,0,0,1,0
371,Chris Taylor,LAD ,258,419,360.6,41.2,372.0,0.0,1.0,0,0,1,0,1,0,1,0
372,Brenton Doyle,COL ,270,462,360.8,48.2,462.0,0.0,1.0,0,0,0,0,0,0,1,0
373,Zack Littell,TB ,254,481,356.6,67.4,406.0,1.0,0.0,1,0,0,0,0,0,0,1
374,Sean Manaea,NYM ,257,445,344.1,48.1,305.0,1.0,0.0,1,0,0,0,0,0,0,1
375,Davis Schneider,TOR ,187,434,344.9,71.6,416.0,0.0,1.0,0,0,0,1,0,0,0,0
376,James McArthur,KC ,287,451,359.6,41.8,388.0,1.0,0.0,1,0,0,0,0,0,0,0
377,Erick Fedde,CWS ,232,1062,436.9,234.9,348.0,1.0,0.0,0,0,0,0,0,0,0,1
378,Elehuris Montero,COL ,265,470,365.9,52.5,414.0,0.0,1.0,0,0,1,0,0,1,0,0
379,Clarke Schmidt,NYY ,303,418,355.9,35.2,353.0,1.0,0.0,0,0,0,0,0,0,0,1
380,Ryan O'Hearn,BAL ,295,424,359.9,43.3,441.0,0.0,1.0,0,0,0,0,0,1,1,0
381,Chase Silseth,LAA ,244,439,360.1,42.0,440.0,1.0,0.0,1,0,0,0,0,0,0,1
382,Victor Scott,STL ,250,1348,470.9,359.4,380.0,0.0,1.0,0,0,0,0,0,0,1,0
383,Rowdy Tellez,PIT ,290,482,374.1,48.0,464.0,0.0,1.0,0,0,0,0,0,1,0,0
384,Anthony Rendon,LAA ,198,452,373.8,59.0,457.0,0.0,1.0,0,0,1,0,0,0,0,0
385,Alek Manoah,TOR ,243,492,387.1,71.7,332.0,1.0,0.0,0,0,0,0,0,0,0,1
386,Clayton Kershaw,LAD ,269,457,364.0,55.6,317.0,1.0,0.0,0,0,0,0,0,0,0,1
387,Josiah Gray,WSH ,268,1258,464.4,282.0,383.0,1.0,0.0,0,0,0,0,0,0,0,1
388,Nolan Schanuel,LAA ,238,520,374.1,73.6,359.0,0.0,1.0,0,0,0,0,0,1,0,0
389,Colton Cowser,BAL ,202,1241,465.1,297.4,427.0,0.0,1.0,0,0,0,0,0,0,1,0
390,Trevor Rogers,MIA ,291,429,369.9,39.1,394.0,1.0,0.0,0,0,0,0,0,0,0,1
391,Luis Garcia,WSH ,249,438,357.1,62.3,518.0,0.0,1.0,0,0,0,1,0,0,0,0
392,Heston Kjerstad,BAL ,203,1179,466.6,277.3,532.0,0.0,1.0,0,0,0,0,0,0,0,0
393,Justin Lawrence,COL ,246,552,386.3,79.9,461.0,1.0,0.0,1,0,0,0,0,0,0,0
394,Trevor Megill,MIL ,263,627,387.9,108.0,525.0,1.0,0.0,1,0,0,0,0,0,0,0
395,Johan Rojas,PHI ,214,483,382.6,72.1,374.0,0.0,1.0,0,0,0,0,0,0,1,0
396,Jesus Sanchez,MIA ,255,473,381.0,66.4,526.0,0.0,1.0,0,0,0,0,0,0,1,0
397,Bryan Abreu,HOU ,273,432,381.6,48.9,291.0,1.0,0.0,1,0,0,0,0,0,0,0
398,Jesse Winker,WSH ,227,1290,493.7,364.7,827.0,0.0,1.0,0,0,0,0,0,0,0,0
399,Andrew Heaney,TEX ,289,416,370.3,31.8,327.0,1.0,0.0,1,0,0,0,0,0,0,1
400,Michael Kopech,CWS ,300,1296,496.4,332.1,418.0,1.0,0.0,0,0,0,0,0,0,0,1
401,James Wood,WSH ,225,1387,504.6,363.3,386.0,0.0,1.0,0,0,0,0,0,0,1,0
402,Adalberto Mondesi,FreeAgent,223,1252,492.8,352.5,654.0,0.0,1.0,0,0,0,0,1,0,0,0
403,JP Sears,OAK ,268,446,379.7,43.6,373.0,1.0,0.0,0,0,0,0,0,0,0,1
404,Harold Ramirez,TB ,283,573,421.1,107.2,423.0,0.0,1.0,0,0,0,0,0,0,1,0
405,Garrett Crochet,CWS ,273,546,380.3,94.6,568.0,1.0,0.0,1,0,0,0,0,0,0,0
406,Taijuan Walker,PHI ,255,522,400.8,66.5,297.0,1.0,0.0,0,0,0,0,0,0,0,1
407,Hector Neris,CHC ,312,447,383.7,33.3,340.0,1.0,0.0,1,0,0,0,0,0,0,0
408,Reynaldo Lopez,ATL ,298,533,381.0,76.8,368.0,1.0,0.0,1,0,0,0,0,0,0,0
409,Carlos Santana,MIN ,278,465,384.3,65.9,360.0,0.0,1.0,0,0,0,0,0,1,0,0
410,Jake Rogers,DET ,341,402,370.7,24.6,433.0,0.0,1.0,0,1,0,0,0,0,0,0
411,Eddie Rosario,WSH ,210,636,399.7,130.0,540.0,0.0,1.0,0,0,0,0,0,0,1,0
412,Jorge Lopez,NYM ,284,687,443.9,150.1,595.0,1.0,0.0,1,0,0,0,0,0,0,0
413,Jack Flaherty,DET ,295,559,400.3,78.5,345.0,1.0,0.0,0,0,0,0,0,0,0,1
414,Patrick Sandoval,LAA ,251,453,374.2,71.8,405.0,1.0,0.0,0,0,0,0,0,0,0,1
415,Tanner Houck,BOS ,253,464,375.7,46.4,454.0,1.0,0.0,0,0,0,0,0,0,0,1
416,Dylan Floro,WSH ,294,632,407.0,116.9,600.0,1.0,0.0,1,0,0,0,0,0,0,0
417,Dane Dunning,TEX ,305,487,379.7,55.2,355.0,1.0,0.0,1,0,0,0,0,0,0,1
418,Alex Cobb,SF ,307,471,377.2,59.6,468.0,1.0,0.0,0,0,0,0,0,0,0,1
419,Matt Brash,SEA ,296,500,384.3,68.5,357.0,1.0,0.0,1,0,0,0,0,0,0,0
420,Scott Barlow,CLE ,276,446,392.3,40.2,474.0,1.0,0.0,1,0,0,0,0,0,0,0
421,Jose Caballero,TB ,285,725,423.0,141.0,420.0,0.0,1.0,0,0,0,1,1,0,0,0
422,Connor Wong,BOS ,330,471,381.5,44.7,446.0,0.0,1.0,0,1,0,0,0,0,0,0
423,Seranthony Dominguez,PHI ,288,553,396.2,78.6,505.0,1.0,0.0,1,0,0,0,0,0,0,0
424,Seth Brown,OAK ,225,478,397.1,67.8,537.0,0.0,1.0,0,0,0,0,0,1,1,0
425,LaMonte Wade Jr.,SF ,257,435,396.0,21.2,447.0,0.0,1.0,0,0,0,0,0,1,1,0
426,Luis Matos,SF ,284,652,432.3,140.0,551.0,0.0,1.0,0,0,0,0,0,0,1,0
427,Tylor Megill,NYM ,270,613,420.4,94.6,472.0,1.0,0.0,0,0,0,0,0,0,0,1
428,Steven Matz,STL ,283,408,385.2,17.8,453.0,1.0,0.0,1,0,0,0,0,0,0,1
429,Miles Mikolas,STL ,303,406,385.8,21.6,314.0,1.0,0.0,0,0,0,0,0,0,0,1
430,Giovanny Gallegos,STL ,324,503,403.4,52.3,608.0,1.0,0.0,1,0,0,0,0,0,0,0
431,Graham Ashcraft,CIN ,284,1061,484.7,236.9,400.0,1.0,0.0,0,0,0,0,0,0,0,1
432,Oscar Gonzalez,NYY ,270,1466,600.5,500.4,877.0,0.0,1.0,0,0,0,0,0,0,1,0
433,Taylor Rogers,SF ,326,588,410.5,90.4,756.0,1.0,0.0,1,0,0,0,0,0,0,0
434,Jasson Dominguez,NYY ,271,1283,529.0,341.2,381.0,0.0,1.0,0,0,0,0,0,0,1,0
435,Andrew McCutchen,PIT ,284,683,434.3,127.5,469.0,0.0,1.0,0,0,0,0,0,0,1,0
436,Adam Duvall,ATL ,283,556,424.5,68.0,450.0,0.0,1.0,0,0,0,0,0,0,1,0
437,Griffin Jax,MIN ,187,538,419.7,96.6,603.0,1.0,0.0,1,0,0,0,0,0,0,0
438,Jose Quintana,NYM ,316,448,398.5,25.7,337.0,1.0,0.0,0,0,0,0,0,0,0,1
439,Michael Massey,KC ,369,496,403.8,43.3,511.0,0.0,1.0,0,0,0,1,0,0,0,0
440,Ricky Tiedemann,TOR ,371,549,412.8,62.4,444.0,1.0,0.0,0,0,0,0,0,0,0,1
441,Joe Boyle,OAK ,294,703,441.8,129.2,413.0,1.0,0.0,0,0,0,0,0,0,0,1
442,Daniel Bard,COL ,313,1280,571.8,409.2,567.0,1.0,0.0,1,0,0,0,0,0,0,0
443,Casey Mize,DET ,237,505,424.3,69.5,382.0,1.0,0.0,0,0,0,0,0,0,0,1
444,Tyler Soderstrom,OAK ,276,595,426.6,127.6,556.0,0.0,1.0,0,1,0,0,0,1,0,0
445,Cavan Biggio,TOR ,273,688,455.2,130.7,458.0,0.0,1.0,0,0,1,1,0,1,1,0
446,Max Meyer,MIA ,257,509,415.3,68.1,512.0,1.0,0.0,0,0,0,0,0,0,0,1
447,C.J. Cron,BOS ,288,646,448.4,135.1,571.0,0.0,1.0,0,0,0,0,0,1,0,0
448,A.J. Minter,ATL ,295,524,417.8,49.2,341.0,1.0,0.0,1,0,0,0,0,0,0,0
449,Jacob deGrom,TEX ,388,439,408.7,17.5,338.0,1.0,0.0,0,0,0,0,0,0,0,1
450,Kevin Ginkel,ARI ,326,453,397.4,42.2,460.0,1.0,0.0,1,0,0,0,0,0,0,0
451,Rene Pinto,TB ,382,497,414.7,38.2,520.0,0.0,1.0,0,1,0,0,0,0,0,0
452,Gary Sanchez,MIL ,369,470,412.3,35.3,402.0,0.0,1.0,0,1,0,0,0,0,0,0
453,Yimi Garcia,TOR ,232,742,450.3,214.6,840.0,1.0,0.0,1,0,0,0,0,0,0,0
454,Patrick Bailey,SF ,208,437,414.5,18.5,389.0,0.0,1.0,0,1,0,0,0,0,0,0
455,John Brebbia,CWS ,265,505,411.4,49.2,493.0,1.0,0.0,1,0,0,0,0,0,0,1
456,Jonathan Aranda,TB ,291,1243,550.8,315.3,580.0,0.0,1.0,0,0,0,0,0,1,0,0
457,Matt Strahm,PHI ,304,508,419.6,77.3,404.0,1.0,0.0,1,0,0,0,0,0,0,1
458,Liover Peguero,PIT ,254,474,407.2,79.8,534.0,0.0,1.0,0,0,0,1,1,0,0,0
459,A.J. Griffin,FreeAgent,294,333,313.5,19.5, ,1.0,0.0,0,0,0,0,0,0,0,1
460,Tyler Black,MIL ,239,1141,536.2,283.3,509.0,0.0,1.0,0,0,1,1,0,0,0,0
461,Mike Yastrzemski,SF ,266,552,434.3,119.8,479.0,0.0,1.0,0,0,0,0,0,0,1,0
462,Xavier Edwards,MIA ,250,1420,701.8,450.4,645.0,0.0,1.0,0,0,0,1,0,0,0,0
463,Logan Allen,ARI ,326,1101,586.7,363.7, ,1.0,0.0,1,0,0,0,0,0,0,1
464,Matt Mervis,CHC ,247,1370,665.8,427.9,593.0,0.0,1.0,0,0,0,0,0,1,0,0
465,Matt Manning,DET ,353,519,425.0,61.6,421.0,1.0,0.0,0,0,0,0,0,0,0,1
466,Brusdar Graterol,LAD ,315,489,419.4,52.3,375.0,1.0,0.0,1,0,0,0,0,0,0,0
467,Curtis Mead,TB ,342,1257,580.8,342.9,523.0,0.0,1.0,0,0,1,0,0,0,0,0
468,Yan Gomes,CHC ,351,449,415.8,18.4,417.0,0.0,1.0,0,1,0,0,0,0,0,0
469,Sawyer Gipson-Long,DET ,285,498,429.7,34.2,504.0,1.0,0.0,0,0,0,0,0,0,0,1
470,Tyler Kinley,COL ,295,704,468.8,152.7,646.0,1.0,0.0,1,0,0,0,0,0,0,0
471,Gregory Santos,SEA ,350,542,442.8,66.8,475.0,1.0,0.0,1,0,0,0,0,0,0,0
472,Keaton Winn,SF ,343,526,419.8,68.2,550.0,1.0,0.0,0,0,0,0,0,0,0,1
473,Orion Kerkering,PHI ,395,442,418.2,15.2,398.0,1.0,0.0,1,0,0,0,0,0,0,0
474,Drew Waters,KC ,259,621,462.0,135.4,557.0,0.0,1.0,0,0,0,0,0,0,1,0
475,Jhony Brito,SD ,352,654,456.8,105.5,434.0,1.0,0.0,1,0,0,0,0,0,0,1
476,Jorge Mateo,BAL ,233,1126,632.7,370.5,431.0,0.0,1.0,0,0,0,0,1,0,0,0
477,J.D. Davis,OAK ,328,983,538.0,259.9,513.0,0.0,1.0,0,0,1,0,0,1,0,0
478,AJ Smith-Shawver,ATL ,410,748,475.7,121.9,430.0,1.0,0.0,0,0,0,0,0,0,0,1
479,Jose Miranda,MIN ,237,1368,710.3,416.3,611.0,0.0,1.0,0,0,1,0,0,0,0,0
480,Austin Meadows,FreeAgent,350,1441,715.3,513.1,915.0,0.0,1.0,0,0,0,0,0,0,1,0
481,Jared Jones,PIT ,344,745,495.8,143.2,564.0,1.0,0.0,0,0,0,0,0,0,0,1
482,Jordan Wicks,CHC ,363,486,433.2,50.5,419.0,1.0,0.0,0,0,0,0,0,0,0,1
483,Brock Stewart,MIN ,387,414,399.3,11.1,751.0,1.0,0.0,1,0,0,0,0,0,0,0
484,Aaron Ashby,MIL ,397,476,435.8,27.7,466.0,1.0,0.0,0,0,0,0,0,0,0,1
485,Bryce Elder,ATL ,326,496,435.0,33.9,392.0,1.0,0.0,0,0,0,0,0,0,0,1
486,Travis d'Arnaud,ATL ,360,469,420.8,44.1,391.0,0.0,1.0,0,1,0,0,0,0,0,0
487,Ryan Weathers,MIA ,367,1282,627.0,380.6,575.0,1.0,0.0,0,0,0,0,0,0,0,1
488,Kyle Gibson,STL ,282,506,445.0,82.7,302.0,1.0,0.0,0,0,0,0,0,0,0,1
489,Jon Berti,MIA ,286,499,444.2,52.4,408.0,0.0,1.0,0,0,1,1,1,0,1,0
490,Brandon Belt,FreeAgent,289,612,477.7,137.3,601.0,0.0,1.0,0,0,0,0,0,1,0,0
491,Brooks Lee,MIN ,291,1440,759.7,492.4,609.0,0.0,1.0,0,0,0,0,1,0,0,0
492,Patrick Wisdom,CHC ,292,605,476.7,133.8,390.0,0.0,1.0,0,0,1,0,0,1,0,0
493,Erik Swanson,TOR ,298,542,447.0,90.5,429.0,1.0,0.0,1,0,0,0,0,0,0,0
494,Bowden Francis,TOR ,344,561,450.8,79.3,591.0,1.0,0.0,1,0,0,0,0,0,0,0
495,Mickey Moniak,LAA ,407,490,438.2,32.1,384.0,0.0,1.0,0,0,0,0,0,0,1,0
496,Andrew Nardi,MIA ,332,459,412.3,57.1,439.0,1.0,0.0,1,0,0,0,0,0,0,0
497,Matt Vierling,DET ,341,514,448.0,70.3,521.0,0.0,1.0,0,0,1,0,0,0,1,0
498,Chris Martin,BOS ,334,512,428.0,73.0,385.0,1.0,0.0,1,0,0,0,0,0,0,0
499,Brady Singer,KC ,239,512,451.3,36.3,403.0,1.0,0.0,0,0,0,0,0,0,0,1
500,Tom Murphy,SF ,319,662,520.3,146.2,502.0,0.0,1.0,0,1,0,0,0,0,0,0
