Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,PlayerId,Team
Anthony Molina ,34.3,22,1,0,4.95,1.47,19,41,10,5,30,1,2,0,46960 ,COL 
Tyler Beede ,17.7,15,1,0,5.23,1.57,10,18,10,2,17,0,1,0,5977 d,CLE 
Adrian Sampson ,6.2,4,0,0,5.25,1.51,4,7,2,1,2,1,0,0,6127 d,TEX 
Dakota Chalmers ,6.0,5,0,0,5.19,1.58,3,6,4,1,6,0,0,0,39275 ,ARI 
Jose Urena ,24.2,18,1,0,5.08,1.52,14,27,10,4,14,2,2,0,5190 d,TEX 
Alan Busenitz ,8.9,8,0,0,5.32,1.50,5,10,4,2,8,0,1,0,6454 d,CIN 
Daniel Castano ,8.7,6,0,0,5.16,1.50,5,10,3,2,3,1,0,0,7377 d,"RP,SP) FA "
Dallas Keuchel ,35.3,24,2,0,4.96,1.56,19,40,15,4,7,7,2,0,4660 d,SP) FA 
Austin Davis ,7.5,7,0,0,5.42,1.53,5,7,5,1,6,0,0,0,7985 d,SD 
Justin Dunn ,26.6,22,1,0,5.31,1.48,16,27,12,5,6,5,2,0,6419 d,SP) FA 
Brett Kerry ,7.5,5,0,0,5.54,1.50,5,8,3,1,2,1,1,0,46139 ,LAA 
Chase De Jong ,20.6,17,1,0,5.51,1.51,13,21,10,4,11,1,1,0,6218 d,RP) FA 
Hobie Harris ,14.5,12,1,0,5.32,1.66,9,16,8,2,13,0,1,0,44370 ,MIN 
Patrick Corbin ,160.1,116,8,0,5.19,1.47,92,183,53,28,29,29,13,0,4655 d,WSH 
Jordan Lyles ,136.8,97,6,0,5.39,1.41,82,151,43,25,30,23,10,2,3567 d,KC 
Noah Skirrow ,7.0,5,0,0,5.78,1.53,4,8,3,1,1,1,1,0,45260 ,PHI 
Brad Keller ,30.2,23,2,0,5.09,1.61,17,32,17,4,12,4,2,0,7370 d,"SP,RP) FA "
Luke Albright ,7.5,6,0,0,5.48,1.59,5,8,4,1,2,1,0,0,47002 ,ARI 
Jesse Scholtens ,35.6,28,1,0,5.26,1.46,21,39,13,6,14,5,3,0,10244 ,CWS 
Ken Giles ,25.7,29,1,0,5.16,1.61,15,25,16,5,27,0,1,0,5506 d,ATL 
Jeff Criswell ,9.2,7,0,0,5.42,1.54,6,10,4,2,2,2,1,0,43888 ,COL 
John Curtiss ,26.7,23,1,0,5.39,1.50,16,29,11,5,27,0,1,0,7312 d,COL 
Chad Kuhl ,23.3,21,1,0,5.43,1.53,14,24,12,4,21,1,2,0,6422 d,CWS 
Brenan Hanifee ,29.3,17,1,0,4.79,1.55,16,31,14,4,29,0,2,1,47069 ,DET 
Juan Mejia ,10.6,9,0,0,5.19,1.58,6,11,5,2,11,0,0,0,48267 ,COL 
Vladimir Gutierrez ,20.8,17,1,0,5.54,1.52,13,22,9,4,15,2,1,0,6634 d,MIA 
Deivi Garcia ,58.7,55,2,2,5.19,1.53,34,58,32,10,53,1,4,0,39233 ,CWS 
Blake Taylor ,6.0,4,0,0,5.66,1.68,4,7,3,1,6,0,0,0,37108 ,TEX 
Ryan Jensen ,14.8,14,0,0,4.96,1.61,8,13,11,2,17,1,1,0,19853 ,MIN 
Ryan Feltner ,98.1,83,5,0,5.26,1.50,57,105,42,16,20,20,7,0,44878 ,COL 
Logan Allen ,13.4,11,0,0,5.21,1.56,8,15,6,2,10,1,1,0,7452 d,ARI 
Zach Neal ,27.9,22,1,0,5.53,1.47,17,32,9,7,27,0,2,0,4897 d,RP) FA 
Robert Gsellman ,15.9,13,0,0,5.35,1.50,9,17,7,2,16,0,0,0,5889 d,WSH 
Ricky Karcher ,17.3,19,1,0,5.31,1.74,10,14,16,2,17,0,1,0,46498 ,ARI 
Jorge Benitez ,19.0,17,1,0,5.39,1.66,11,19,12,3,19,0,1,0,47283 ,BOS 
Luis Cessa ,15.2,10,0,0,5.08,1.59,9,18,6,2,12,1,1,0,5861 d,KC 
Jackson Rutledge ,73.9,53,3,0,5.25,1.47,43,79,30,12,20,13,5,0,23366 ,WSH 
Albert Suarez ,14.0,13,0,0,5.79,1.57,9,15,7,2,14,0,0,0,4083 d,BAL 
Cole Winn ,25.7,22,1,0,5.23,1.63,15,26,16,4,17,2,2,0,7922 d,TEX 
Zach Davies ,49.6,37,2,0,5.24,1.52,29,54,21,8,17,8,4,0,5842 d,WSH 
Joey Krehbiel ,12.2,10,0,0,5.70,1.63,8,13,7,3,11,0,1,0,6711 d,SEA 
Spenser Watkins ,23.8,17,1,0,5.67,1.54,15,28,9,4,12,2,2,0,9976 d,WSH 
Matt Carasiti ,20.0,15,1,0,5.59,1.66,12,23,10,3,18,0,1,0,6471 d,COL 
Riley Pint ,21.2,22,1,0,5.35,1.77,13,20,18,2,26,0,1,0,6474 d,COL 
Matt Koch ,27.6,21,1,0,5.80,1.54,18,33,10,6,28,0,2,0,5922 d,COL 
Ty Blach ,32.5,21,1,0,5.47,1.55,20,41,10,6,21,2,2,0,5194 d,COL 
Austin Gomber ,143.9,102,7,0,5.33,1.47,85,165,47,26,27,27,11,1,6257 d,COL 
Madison Bumgarner ,77.8,54,4,0,5.49,1.49,47,88,29,15,14,14,6,0,3691 d,SP) FA 
Jaden Hill ,24.0,20,1,0,5.84,1.66,16,26,13,4,24,0,1,0,44709 ,COL 
Karl Kauffmann ,17.1,11,1,0,6.12,1.75,12,21,9,3,12,1,1,0,43992 ,COL 
Noah Davis ,39.3,29,2,0,5.82,1.59,25,44,18,7,16,6,3,0,44485 ,COL 
Cal Quantrill ,148.1,92,7,0,5.29,1.48,87,171,48,24,27,27,10,0,6399 d,COL 
Peter Lambert ,106.1,83,4,0,5.41,1.50,64,119,40,19,29,18,8,0,7473 d,COL 
Kyle Freeland ,156.4,101,7,0,5.39,1.51,94,187,48,28,29,29,12,0,6041 d,COL 
Dakota Hudson ,121.9,69,6,0,5.34,1.59,72,144,50,16,26,22,9,0,6840 d,COL 
